facility_type,source,name,epoch_name,operator,country,lat,lon,geo_precision,power_mw_it,h100_equivalents,chip_types,users,energy_companies,capex_usd_bn,address,ref,city,utility,osm_id,matched_osm
traditional,osm,Datacenter,,SOCIETE TECHNOLOGIE EXPLOITATION INFORMATIQUE,FR,48.76548,2.057094,exact,,,,,,,,,,,117845346,
traditional,osm,NextDC A1,,NextDC,AU,-34.925693,138.607858,exact,,,,,,,,,,,117986093,
traditional,osm,,,"Patmos Hosting, Inc.",US,39.094468,-94.579442,exact,,,,,,,,,Kansas City,,118650988,
traditional,osm,Boreus Rechenzentrum GmbH,,,DE,54.336887,13.069058,exact,,,,,,,,,Stralsund,,118952238,
traditional,osm,,,Euroclear,FR,48.838905,2.536773,exact,,,,,,,,,,,120350699,
traditional,osm,,,,ID,-6.234564,106.826776,exact,,,,,,,,,,,120840863,
traditional,osm,,,Unix-Solutions BV,BE,50.875341,4.499385,exact,,,,,,,,,,,121785235,
traditional,osm,Cyber Tower,,,ID,-6.237877,106.823502,exact,,,,,,,,,,,122152206,
traditional,osm,Digital Realty New York HVN10,,Digital Realty,US,41.240731,-73.147267,exact,,,,,,,,HVN10,Trumbull,,122665255,
traditional,osm,NTT,,NTT,JP,31.587103,130.557668,exact,,,,,,,,,,,122666857,
traditional,osm,Lincoln Rackhouse,,,US,41.772103,-88.217082,exact,,,,,,,,,,,124088810,
traditional,osm,Datacenter ArteOne,,Artefact,FR,45.157604,1.509194,exact,,,,,,,,,,,124592519,
traditional,osm,Datacenter IBM,,IBM,FR,50.565194,3.030758,exact,,,,,,,,,Seclin,,125557451,
traditional,osm,Worldline Dassault,,Worldline,FR,50.566913,3.040285,exact,,,,,,,,,,,125563590,
traditional,osm,Cogent Dijon,,Cogent,FR,47.308827,5.03047,exact,,,,,,,,,,,126029978,
traditional,osm,SM4,,Euro Information,FR,50.677625,3.017136,exact,,,,,,,,,,,126666046,
traditional,osm,SM3,,Euro Information,FR,50.678406,3.016791,exact,,,,,,,,,,,126667399,
traditional,osm,DC Chodov,,O2 Czech Republic a.s.,CZ,50.02522,14.503452,exact,,,,,,,,,,,127931842,
traditional,osm,IBM Horsham,,IBM,GB,51.021557,-0.350469,exact,,,,,,,,,,,128487593,
traditional,osm,Digital Realty CH1,,Digital Realty,US,41.994241,-87.961935,exact,,,,,,,,CH1,Elk Grove Village,,128499684,
traditional,osm,Extension centre de calcul IN2P3,,IN2P3,FR,45.782686,4.866069,exact,,,,,,,,,,,128632388,
traditional,osm,EBRC Resilience Centre Luxembourg West,,,LU,49.648655,5.957928,exact,,,,,,,,,Windhof,,128851542,
traditional,osm,,,Bouygues Télécom,FR,47.275965,-1.549702,exact,,,,,,,,,,,129565687,
traditional,osm,Cologix TOR4,,,CA,43.850741,-79.342653,exact,,,,,,,,TOR4,Markham,,129730212,
traditional,osm,VocaLink,,,GB,53.975814,-1.569003,exact,,,,,,,,,Harrogate,,129823651,
traditional,osm,,,GasLINE,DE,50.446693,7.781563,exact,,,,,,,,,,,129919027,
traditional,osm,Dernbach 2,,GasLINE,DE,50.446745,7.780976,exact,,,,,,,,,,,129919031,
traditional,osm,,,GasLINE,DE,50.446657,7.780813,exact,,,,,,,,,,,129919032,
traditional,osm,Dernbach 3,,GasLINE,DE,50.446892,7.781175,exact,,,,,,,,,,,129919033,
traditional,osm,,,GasLINE,DE,50.446681,7.781173,exact,,,,,,,,,,,129919034,
traditional,osm,Dernbach 1,,GasLINE,DE,50.445781,7.784925,exact,,,,,,,,,,,130064180,
traditional,osm,Dernbach 1,,GasLINE,DE,50.445927,7.784915,exact,,,,,,,,,,,130064188,
traditional,osm,Dernbach 1,,GasLINE,DE,50.445864,7.784918,exact,,,,,,,,,,,130064190,
traditional,osm,Datacenter Groupama,,Groupama,FR,47.05988,2.356853,exact,,,,,,,,,,,130810461,
traditional,osm,Ark Data Centres Meridian Park,,Ark Data Centres,GB,51.619525,-0.04146,exact,,,,,,,,,London,,131474700,
traditional,osm,H5 Minneapolis,,H5,US,44.972195,-93.147473,exact,,,,,,,,,Saint Paul,,131874718,
traditional,osm,Iron Mountain Records Storage,,Iron Mountain,US,33.42038,-112.041326,exact,,,,,,,,,Phoenix,,131891022,
traditional,osm,Interactive 2 Data Centre,,Interactive,AU,-37.832457,144.935513,exact,,,,,,,,,,,132394561,
traditional,osm,Interactive 2 Data Centre,,Interactive,AU,-37.832614,144.934783,exact,,,,,,,,,,,132394564,
traditional,osm,Datacenter Bouygues Télécom,,Bouygues Telecom,FR,48.973248,2.043594,exact,,,,,,,,,,,132582436,
traditional,osm,Equinix SV8,,Equinix,US,37.445895,-122.160786,exact,,,,,,,,SV8,Palo Alto,,132746406,
traditional,osm,,,,FI,60.436554,22.257402,exact,,,,,,,,,Turku,,133732266,
traditional,osm,iomart Glasgow Data Centre,,iomart,GB,55.851135,-4.283549,exact,,,,,,,,,,,133868759,
traditional,osm,,,SFR,FR,47.224287,-1.634906,exact,,,,,,,,,,,134684836,
traditional,osm,名氣通香港2號數據中心 TGT Hong Kong Data Centre 2,,,HK,22.286716,114.274606,exact,,,,,,,,,,,134712676,
traditional,osm,,,,DK,55.668093,12.622179,exact,,,,,,,,,,,134874582,
traditional,osm,CNAF Sophia-Antipolis,,CNAF,FR,43.623347,7.038872,exact,,,,,,,,,,,134884282,
traditional,osm,Tata Communications Highbridge Datacentre,,Tata Communications,GB,51.227526,-2.963158,exact,,,,,,,,,,,134915217,
traditional,osm,HKCOLO,,,HK,22.290643,114.274595,exact,,,,,,,,,,,135187067,
traditional,osm,Albiréo,,Albiant IT,FR,43.554101,2.274706,exact,,,,,,,,Topaze,,,135461168,
traditional,osm,Telecom HUB,,,TV,-8.525601,179.193425,exact,,,,,,,,,,,136839517,
traditional,osm,Greenfield,,Crédit Agricole,FR,48.450919,1.438206,exact,,,,,,,,,,,137139149,
traditional,osm,Webaxys,,,FR,49.518415,0.350571,exact,,,,,,,,,,,137239340,
traditional,osm,,,,HR,45.817951,15.887488,exact,,,,,,,,,,,137405897,
traditional,osm,TYO3 Tokyo Data Center,,Digital Edge,JP,35.69784,139.705759,exact,,,,,,,,TYO3,,,137626386,
traditional,osm,NCSA Petascale Computing Facility,,,US,40.095259,-88.242031,exact,,,,,,,,,Champaign,,138260136,
traditional,osm,LexisNexus Springfield,,,US,39.912797,-83.723664,exact,,,,,,,,,Springfield,,138643160,
traditional,osm,Datacenter Orange,,Orange,FR,48.786577,2.218598,exact,,,,,,,,,,,138943505,
traditional,osm,OPCORE DC2,,OPCORE,FR,48.79475,2.411818,exact,,,,,,,,,Vitry-sur-Seine,,139560714,
traditional,osm,OPCORE DC3,,OPCORE,FR,48.77477,2.379269,exact,,,,,,,,,,,139560858,
traditional,osm,Datacenter Oostkamp,,Data Center United,BE,51.166658,3.236175,exact,,,,,,,,DCO,Oostkamp,,139586790,
traditional,osm,net.DE AG,,,DE,52.408814,9.727843,exact,,,,,,,,,Hannover,,139630697,
traditional,osm,Interoute Bordeaux,,Interoute,FR,44.78098,-0.537427,exact,,,,,,,,,,,139706219,
traditional,osm,Lumen,,Lumen Technologies,FR,48.982367,2.519291,exact,,,,,,,,,,,140910921,
traditional,osm,CE Colo,,CE Colo Czech s.r.o.,CZ,50.06015,14.48295,exact,,,,,,,,,Praha 10,,142366497,
traditional,osm,Google Data Center GBL1,,Google,BE,50.469213,3.865393,exact,,,,,,,,GBL1,,,143759902,
traditional,osm,Equinix FR5,,Equinix,DE,50.098801,8.632103,exact,,,,,,,,,Frankfurt am Main,,145174882,
traditional,osm,,,,DE,50.099107,8.632728,exact,,,,,,,,,Frankfurt am Main,,145174885,
traditional,osm,I.T.E.N.O.S. Frankfurt - C,,,DE,50.099414,8.63215,exact,,,,,,,,,Frankfurt am Main,,145174886,
traditional,osm,,,,DE,50.09931,8.631354,exact,,,,,,,,,,,145174932,
traditional,osm,DATA4 Paris Marcoussis PAR2,,Data4,FR,48.664295,2.208324,exact,,,,,,,,,,,146090469,
traditional,osm,,,data4,FR,48.650322,2.224952,exact,,,,,,,,DC01,,,146091115,
traditional,osm,,,data4,FR,48.650395,2.226074,exact,,,,,,,,DC04,,,146091133,
traditional,osm,,,data4,FR,48.649163,2.225914,exact,,,,,,,,DC03,,,146091136,
traditional,osm,,,data4,FR,48.64962,2.225043,exact,,,,,,,,DC02,,,146091140,
traditional,osm,S10,,,BE,51.02373,3.712263,exact,,,,,,,,,,,146194151,
traditional,osm,Equinix LS1,,Equinix,PT,38.78791,-9.123328,exact,,,,,,,,LS1,Prior Velho,,146664358,
traditional,osm,Lloyds Banking Group Copley,,,GB,53.708433,-1.884448,exact,,,,,,,,,,,147532741,
traditional,osm,京阪奈データセンター,,,JP,34.741481,135.766367,exact,,,,,,,,,,,147616071,
traditional,osm,,,,DK,55.693321,12.420408,exact,,,,,,,,,,,147737893,
traditional,osm,,,,PL,51.789526,19.507084,exact,,,,,,,,,Łódź,,148068768,
traditional,osm,DC Moeskroen,,Datacenter United,BE,50.752178,3.228764,exact,,,,,,,,,,,148845282,
traditional,osm,,,,IT,44.520342,11.359865,exact,,,,,,,,,,,149066780,
traditional,osm,Equinix Tokyo TY11,,,JP,35.639741,139.792367,exact,,,,,,,,,,,149133536,
traditional,osm,,,SFR,FR,47.295141,5.031914,exact,,,,,,,,,,,149298432,
traditional,osm,,,Bouygues Télécom,FR,47.294088,5.030962,exact,,,,,,,,,,,149301089,
traditional,osm,,,Bouygues Télécom,FR,47.293984,5.031211,exact,,,,,,,,,,,149302427,
traditional,osm,Digital Realty ORD11,,Digital Realty,US,41.874304,-87.62994,exact,,,,,,,,ORD11,Chicago,,149379943,
traditional,osm,Rostelecom Nizhny Novgorod,,Rostelecom,RU,56.339267,43.811576,exact,,,,,,,,,,,149559197,
traditional,osm,Rostelecom Nizhny Novgorod,,Rostelecom,RU,56.339609,43.81103,exact,,,,,,,,,,,149559237,
traditional,osm,O,,,BE,50.814796,4.383485,exact,,,,,,,,,,,150278436,
traditional,osm,Zayo Velizy,,Zayo,FR,48.780665,2.217041,exact,,,,,,,,,,,150378390,
traditional,osm,DC2SCALE Vélizy Latécoère,,dc2scale,FR,48.784256,2.209163,exact,,,,,,,,DC2,,,150382252,
traditional,osm,Equinix DU1,,Equinix,DE,51.219844,6.806969,exact,,,,,,,,,Düsseldorf,,150652357,
traditional,osm,Lumen,,Lumen Technologies,US,33.494309,-112.070792,exact,,,,,,,,,Phoenix,,151179323,
traditional,osm,SCB Chaengwattana Building,,,TH,13.905934,100.510336,exact,,,,,,,,,,,151883651,
traditional,osm,L3Harris Technologies Inc,,,US,33.305337,-111.67169,exact,,,,,,,,,,,152163711,
traditional,osm,AZ Labs,,,US,33.30628,-111.671722,exact,,,,,,,,,,,152163722,
traditional,osm,Serverfarm CH1,,Serverfarm,US,41.870944,-87.640141,exact,,,,,,,,CH1,Chicago,,152449872,
traditional,osm,Datenstelle der Rentenversicherung,,Deutsche Rentenversicherung Bund,DE,49.745932,9.956305,exact,,,,,,,,,Würzburg,,152579228,
traditional,osm,La Pointe 1,,Worldline,FR,50.566813,3.028383,exact,,,,,,,,,Noyelles-lès-Seclin,,153973376,
traditional,osm,SFR Netcenter Bordeaux,,SFR,FR,44.888874,-0.556539,exact,,,,,,,,,Bordeaux,,154149196,
traditional,osm,VAN3,,Cologix,CA,49.259432,-123.029667,exact,,,,,,,,,,,154377787,
traditional,osm,Serverfarm LON1 – London Data Center,,Serverfarm,GB,51.446663,-0.454269,exact,,,,,,,,,,,154430569,
traditional,osm,T‑Mobile Polska centrum danych,,,PL,50.039402,20.024467,exact,,,,,,,,,,,155655275,
traditional,osm,Aligned Energy Data Center,,,US,33.659055,-112.111159,exact,,,,,,,,,Phoenix,,155739337,
traditional,osm,Archivo Judicial,,,CR,10.008247,-84.1661,exact,,,,,,,,,,,156266896,
traditional,osm,,,,US,38.913702,-77.225834,exact,,,,,,,,,,,156468497,
traditional,osm,Lakeside Technology Center,,,US,41.853692,-87.618272,exact,,,,,,,,,Chicago,,156520409,
traditional,osm,Global Switch London East,,Global Switch,GB,51.51094,-0.003425,exact,,,,,,,,,London,,157178049,
traditional,osm,Flexential Phoenix - Deer Valley,,Flexential,US,33.684677,-112.09834,exact,,,,,,,,,Phoenix,,157362579,
traditional,osm,Digital Realty MRS2,,Digital Realty,FR,43.338645,5.347123,exact,,,,,,,,MRS2,Marseille,,159862898,
traditional,osm,Digital Realty MRS3,,Digital Realty,FR,43.338653,5.346458,exact,,,,,,,,MRS3,,,159863825,
traditional,osm,TierPoint,,,US,36.15859,-95.988629,exact,,,,,,,,TUL,Tulsa,,159959672,
traditional,osm,,,SFR,FR,45.186676,5.766133,exact,,,,,,,,,,,160165248,
traditional,osm,,,SFR,FR,45.186977,5.766243,exact,,,,,,,,,,,160165252,
traditional,osm,,,Bouygues Télécom,FR,45.186777,5.767187,exact,,,,,,,,,,,160165278,
traditional,osm,Equinix SV5,,Equinix,US,37.242072,-121.781785,exact,,,,,,,,SV5,San Jose,,161126131,
traditional,osm,ICT Campus Bettembourg DC 1.2,,LuxConnect,LU,49.505141,6.113408,exact,,,,,,,,,Bettembourg,,162870888,
traditional,osm,ICT Campus Bettembourg DC 1.1,,LuxConnect,LU,49.505006,6.112273,exact,,,,,,,,,Bettembourg,,162870889,
traditional,osm,Pasha Technology Datacenter,,Pasha Technology,AZ,40.409521,49.833617,exact,,,,,,,,,,,163948431,
traditional,osm,,,,GB,50.884395,-4.553586,exact,,,,,,,,,,,164113041,
traditional,osm,Redcentric London City,,Redcentric,GB,51.522932,-0.082881,exact,,,,,,,,,London,,164527297,
traditional,osm,EURaix,,regioIT;synaix,DE,50.777269,6.131393,exact,,,,,,,,,Aachen,,164533894,
traditional,osm,,,,DE,50.777895,6.038529,exact,,,,,,,,,,,165224274,
traditional,osm,Vodafone,,,GB,51.55151,-1.847137,exact,,,,,,,,,Swindon,,166184193,
traditional,osm,Nationwide Swindon Technology Centre,,Nationwide Building Society,GB,51.572223,-1.836742,exact,,,,,,,,,Swindon,,166184208,
traditional,osm,Joule House,,Equinix,GB,53.468016,-2.29342,exact,,,,,,,,MA3,,,166407577,
traditional,osm,"Union Pacific Jack Koraleski Technology, Research & Development Center",,Union Pacific Railroad,US,41.317986,-96.050348,exact,,,,,,,,,Omaha,,166431620,
traditional,osm,EBRC Resilience Centre Luxembourg South,,,LU,49.497567,6.052177,exact,,,,,,,,,Kayl,,166476032,
traditional,osm,ДатаПро,,DataPro,RU,55.736249,37.721151,exact,,,,,,,,I,,,166679654,
traditional,osm,DataBank Pittsburgh PIT2,,,US,40.45137,-80.190166,exact,,,,,,,,,Pittsburgh,,168129695,
traditional,osm,Equinix KA1,,Equinix,CA,50.675557,-120.379876,exact,,,,,,,,,Kamloops,,168520216,
traditional,osm,"ЦОД ""Дубровка-1""",,Selectel,RU,59.834392,30.932701,exact,,,,,,,,,,,168582094,
traditional,osm,"ЦОД ""Дубровка-2""",,Selectel,RU,59.834599,30.933825,exact,,,,,,,,,,,168582099,
traditional,osm,Digital Realty FRA1,,Digital Realty,DE,50.119641,8.735671,exact,,,,,,,,FRA1,Frankfurt am Main,,168961561,
traditional,osm,,,,DE,50.121493,8.73973,exact,,,,,,,,,Frankfurt am Main,,168961578,
traditional,osm,Digital Realty FRA9,,Digital Realty,DE,50.119595,8.736903,exact,,,,,,,,,Frankfurt am Main,,169017126,
traditional,osm,Molina Healthcare,,Molina Healthcare,US,34.995452,-106.618033,exact,,,,,,,,MHDC,Albuquerque,,169170979,
traditional,osm,,,,SK,48.74078,21.228239,exact,,,,,,,,,,,169847218,
traditional,osm,Switch12,,Switch,US,36.061739,-115.213292,exact,,,,,,,,,,,172739950,
traditional,osm,Switch Las Vegas 7,,Switch,US,36.059919,-115.210197,exact,,,,,,,,,Enterprise,,172739953,
traditional,osm,Vantage Data Center (FRA1),,Vantage Data Centers,DE,50.109119,8.743833,exact,,,,,,,,,Offenbach am Main,,172856848,
traditional,osm,Verizon Data Centre,,,AU,-33.872338,151.194638,exact,,,,,,,,,,,173161522,
traditional,osm,CyrusOne FRA1,,CyrusOne,DE,50.128107,8.582912,exact,,,,,,,,,Frankfurt am Main,,173170495,
traditional,osm,,,,DE,49.864241,8.626995,exact,,,,,,,,,,,173975695,
traditional,osm,EdgeConneX CHI01,,EdgeConneX,US,42.000775,-87.950769,exact,,,,,,,,CHI01,Elk Grove Village,,174242795,
traditional,osm,Evolink,,,BG,42.677282,23.260007,exact,,,,,,,,,,,174906464,
traditional,osm,西東京データセンター 1号棟,,,JP,35.717034,139.534863,exact,,,,,,,,,,,175354642,
traditional,osm,,,,DE,50.478297,12.336239,exact,,,,,,,,,,,176018511,
traditional,osm,,,,DE,50.478074,12.335844,exact,,,,,,,,,,,176018513,
traditional,osm,,,,DE,50.477854,12.335445,exact,,,,,,,,,,,176018515,
traditional,osm,,,,DE,50.478524,12.33663,exact,,,,,,,,,,,176018516,
traditional,osm,Digital Realty FRA8,,Digital Realty,DE,50.119169,8.737615,exact,,,,,,,,,Frankfurt am Main,,176647402,
traditional,osm,OVHcloud Roubaix - RBX3,,OVHcloud,FR,50.69289,3.199193,exact,,,,,,,,,,,176779630,
traditional,osm,Starwood House,,Tesco,GB,51.981212,-0.20686,exact,,,,,,,,,,,178312270,
traditional,osm,,,,US,39.377778,-77.411545,exact,,,,,,,,,,,178331621,
traditional,osm,Hertfordshire Data Centre,,,GB,51.807896,-0.186427,exact,,,,,,,,,Welwyn Garden City,,179698364,
traditional,osm,,,,BR,-23.648194,-46.528315,exact,,,,,,,,,,,180398402,
traditional,osm,Pulsant South London,,Pulsant,GB,51.353586,-0.119545,exact,,,,,,,,,,,180779572,
traditional,osm,NTT,,NTT,GB,51.764228,-0.434512,exact,,,,,,,,,Hemel Hempstead,,182622783,
traditional,osm,,,,MG,-18.153881,49.41359,exact,,,,,,,,,,,182749973,
traditional,osm,Data Center Aruba IT1,,Aruba s.p.a.,IT,43.459607,11.838078,exact,,,,,,,,,,,182828550,
traditional,osm,Winterton Cable Landing Station,,Vodafone,GB,52.718194,1.691815,exact,,,,,,,,,,,184071840,
traditional,osm,SAP Building 6 / 16,,,DE,49.243181,8.643284,exact,,,,,,,,,St. Leon-Rot,,184904319,
traditional,osm,,,,US,35.898327,-81.547464,exact,,,,,,,,,,,186515922,
traditional,osm,,,,NZ,-36.432744,174.668136,exact,,,,,,,,,,,186606978,
traditional,osm,Skyways,,Verizon,GB,51.459541,-0.409966,exact,,,,,,,,,,,187251460,
traditional,osm,,,Cirion Technologies,AR,-32.91041,-60.725297,exact,,,,,,,,ROS1,,,187344929,
traditional,osm,Verizon Wireline Network Building,,,US,40.494903,-74.443095,exact,,,,,,,,,,,187574082,
traditional,osm,NTT DATA Business Solutions Global Managed Services,,NTT,DE,51.193955,14.346429,exact,,,,,,,,,Bautzen,,188308568,
traditional,osm,Centro de datos Triara Querétaro,,Triara,MX,20.611517,-100.39422,exact,,,,,,,,,,,188467640,
traditional,osm,,,,JP,35.80733,140.11689,exact,,,,,,,,,,,189215749,
traditional,osm,Cable & Wireless Data Centre,,Cable & Wireless,GB,51.502005,-0.009116,exact,,,,,,,,,,,190297843,
traditional,osm,,,GRASS-MERKUR GmbH & Co. KG,DE,52.368458,9.863548,exact,,,,,,,,,Hannover,,190427363,
traditional,osm,British Telecom Computer Centre,,BT,GB,51.485617,-0.483102,exact,,,,,,,,,,,190449012,
traditional,osm,RagingWire CA3,,NTT,US,38.644239,-121.498763,exact,,,,,,,,CA3,Sacramento,,190868312,
traditional,osm,RBS Data Centre,,NatWest Group,GB,55.945162,-2.901176,exact,,,,,,,,,,,191603111,
traditional,osm,,,,US,41.221486,-95.863822,exact,,,,,,,,,,,191655977,
traditional,osm,,,Bouygues Télécom,FR,44.724328,-0.529798,exact,,,,,,,,,,,191691715,
traditional,osm,Planet IC,,,DE,53.598337,11.418465,exact,,,,,,,,,,,191720187,
traditional,osm,Digital Realty LHR19,,Digital Realty,GB,51.496842,-0.018814,exact,,,,,,,,LHR19,London,,191842525,
traditional,osm,,,,VN,10.789227,106.694797,exact,,,,,,,,,,,191881072,
traditional,osm,Яндекс ДЦ Сасово,,Yandex,RU,54.371929,41.942222,exact,,,,,,,,Sasovo,,,192215351,
traditional,osm,360 Spear Street Data Center,,Digital Realty,US,37.788992,-122.390137,exact,,,,,,,,,San Francisco,,192307107,
traditional,osm,EURaix Evolution,,regioIT,DE,50.796428,6.113229,exact,,,,,,,,,,,192776581,
traditional,osm,NOS Imopolis II,,NOS,PT,38.725119,-9.230542,exact,,,,,,,,,,,193317921,
traditional,osm,NOS Imopolis I,,NOS,PT,38.726022,-9.230628,exact,,,,,,,,,,,193317940,
traditional,osm,Equinix New York Secaucus NY5,,Equinix,US,40.778585,-74.072324,exact,,,,,,,,,Secaucus,,193611192,
traditional,osm,Equinix New York Secaucus NY4,,Equinix,US,40.776428,-74.069776,exact,,,,,,,,NY4,Secaucus,,193611211,
traditional,osm,Equinix NY3,,Equinix,US,40.774903,-74.068969,exact,,,,,,,,Equinix NY3,Secaucus,,193611216,
traditional,osm,Equinix New York Secaucus NY2,,Equinix,US,40.777291,-74.07594,exact,,,,,,,,NY2,Secaucus,,193611219,
traditional,osm,Centersquare NYC3 Data Center,,Centersquare,US,40.786164,-74.069164,exact,,,,,,,,,Secaucus,,193612533,
traditional,osm,Telehouse South,,Telehouse,GB,51.507048,-0.003463,exact,,,,,,,,,London,,193806160,
traditional,osm,,,,DE,50.914843,6.384819,exact,,,,,,,,,Jülich,,194023609,
traditional,osm,QTS Sacramento,,Quality Technology Services,US,38.646376,-121.486269,exact,,,,,,,,,Sacramento,,194049551,
traditional,osm,Csquare: LHR2 Docklands Data Center Campus,,,GB,51.494779,-0.019173,exact,,,,,,,,,London,,194258560,
traditional,osm,Bloomberg Datacentre,,,GB,51.495435,-0.019063,exact,,,,,,,,,London,,194258564,
traditional,osm,,,,PL,50.158551,19.477748,exact,,,,,,,,,Trzebinia,,194267471,
traditional,osm,,,British Airways,GB,51.471324,-0.42327,exact,,,,,,,,,,,194508831,
traditional,osm,,,,US,39.290638,-94.675916,exact,,,,,,,,,,,195165330,
traditional,osm,,,,US,39.295555,-94.673486,exact,,,,,,,,,,,195165354,
traditional,osm,Black Rock Financial Management,,,US,39.295481,-94.678011,exact,,,,,,,,,Kansas City,,195165374,
traditional,osm,,,,US,39.302406,-94.684792,exact,,,,,,,,,,,195169261,
traditional,osm,NorthC Berlin 2,,NorthC,DE,52.452868,13.428401,exact,,,,,,,,,,,195293320,
traditional,osm,Cherokee Data Center,,,US,36.26255,-95.910041,exact,,,,,,,,,Tulsa,,195664350,
traditional,osm,NEC神戸システムセンター,,,JP,34.724073,135.017334,exact,,,,,,,,,,,196301958,
traditional,osm,Global Switch London North,,Global Switch,GB,51.511119,-0.005573,exact,,,,,,,,,London,,196783604,
traditional,osm,CyrusOne Chicago Aurora CME,,CyrusOne,US,41.796608,-88.243823,exact,,,,,,,,,Aurora,,199252950,
traditional,osm,R89,,,GB,51.574037,-1.315302,exact,,,,,,,,,Didcot,,200338749,
traditional,osm,LRZ SuperMUC-NG,,Leibniz-Rechenzentrum (LRZ) der Bayerischen Akademie der Wissenschaften,DE,48.261805,11.666503,exact,,,,,,,,,,,200593314,
traditional,osm,Digital Space DC - Newark,,Digital Space Group Limited,GB,53.078976,-0.792069,exact,,,,,,,,,Newark,,200649197,
traditional,osm,Digital Space DC - Newark,,Digital Space Group Limited,GB,53.079048,-0.792261,exact,,,,,,,,,Newark,,200649213,
traditional,osm,Digital Space DC - Newark,,Digital Space Group Limited,GB,53.079127,-0.792443,exact,,,,,,,,,Newark,,200649214,
traditional,osm,Xfinity/Comcast Data Center,,,US,39.588324,-104.832418,exact,,,,,,,,,Centennial,,200989527,
traditional,osm,DXC Wynyard Data Center,,HPE,GB,54.633291,-1.310065,exact,,,,,,,,,,,201843176,
traditional,osm,Redcentric Elland Data Centre,,Redcentric,GB,53.693886,-1.821424,exact,,,,,,,,,Elland,,202085268,
traditional,osm,IU Data Center,,Indiana University,US,39.174423,-86.500688,exact,,,,,,,,,Bloomington,,203432103,
traditional,osm,BT Computer Centre,,,GB,51.770102,-0.320616,exact,,,,,,,,,St Albans,,203500066,
traditional,osm,DXC Technology,,,AU,-37.857357,145.165229,exact,,,,,,,,,,,204158666,
traditional,osm,IO Datacenter,,,US,40.520817,-74.347223,exact,,,,,,,,,Edison,,204316962,
traditional,osm,DataBank Piscataway EWR2,,,US,40.549214,-74.45821,exact,,,,,,,,,,,204460681,
traditional,osm,Optimum,,,US,40.546842,-74.492046,exact,,,,,,,,,,,204460799,
traditional,osm,Equinix,,Equinix,US,40.54492,-74.495359,exact,,,,,,,,,,,204460812,
traditional,osm,Barclays Datacenter,,Barclays,US,40.547244,-74.459737,exact,,,,,,,,,,,204460835,
traditional,osm,Digital Realty New York EWR12,,Digital Realty,US,40.552928,-74.459204,exact,,,,,,,,EWR12,Piscataway Township,,204460903,
traditional,osm,Digital Realty New York EWR11,,Digital Realty,US,40.553793,-74.457102,exact,,,,,,,,EWR11,Piscataway Township,,204460950,
