source,locality,site_id,name,operator,status,sq_ft,mw,utility,self_generation,parcel_id,zoning_case,permit_case,address,year,notes
loudoun_existing_dc_parcel,Loudoun County,096183926000,H&M PROPERTY,AMAZON DATA SERVICES INC,UNDER CONSTRUCTION,768211.0,,,,096183926000,ZMAP-2019-0017,"BLDC-2025-003107,B20564260100,BLDC-2025-019837",,,Private
loudoun_existing_dc_parcel,Loudoun County,061200160000,BEAUMEADE,EQUINIX LLC,BUILT,399216.0,,,,061200160000,ZRTD-2015-0005,"BLDC-2023-005961,B90377630100",,,Private
loudoun_existing_dc_parcel,Loudoun County,062159785000,PROJECT NOVA,SDC ASHBURN ALPHA I LLC,BUILT,531592.0,,,,062159785000,ZMAP-2019-0002,"B00317090100,B00254800100,B20481390100",,,Private
loudoun_existing_dc_parcel,Loudoun County,062275493000,PROJECT NOVA,STACK BROAD RUN HOLDINGS LLC,UNDER CONSTRUCTION,738961.0,,,,062275493000,,"B30490460100,BLDC-2024-015164",,,Private
loudoun_existing_dc_parcel,Loudoun County,161258590000,TECH PARK AT BRAMBLETON,TECH PARK AT BRAMBLETON LLC,UNDER CONSTRUCTION,858426.0,,,,161258590000,,"BLDC-2025-009325,BLDC-2025-002732",,,Private
loudoun_existing_dc_parcel,Loudoun County,062257134000,,DARAB VENTURES TWO LLC,UNDER CONSTRUCTION,517618.0,,,,062257134000,,BLDC-2025-029746,,,Private
loudoun_existing_dc_parcel,Loudoun County,113162785000,,,UNDER CONSTRUCTION,243984.0,,,,113162785000,,BLDC-2025-044143,,,Private
loudoun_existing_dc_parcel,Loudoun County,194498227000,PROJECT ASPEN,HAYDEN TECHNOLOGIES LLC,BUILT,920133.0,,,,194498227000,ZMAP-2008-0017,"B90275380100,B80333910100,B00405460100,B00313850100,B00305190100,BLDC-2024-008905",,,Private
loudoun_existing_dc_parcel,Loudoun County,089496314000,LOUDOUN METRO,CONDOMINIUM COMMON ELEMENT,UNDER CONSTRUCTION,478908.0,,,,089496314000,ZMAP-1998-0003,BLDC-2024-055591,,,Private
loudoun_existing_dc_parcel,Loudoun County,088205761000,,ALIGNED ENERGY,BUILT,46600.0,,,,088205761000,,B80438180100,,,Private
loudoun_existing_dc_parcel,Loudoun County,088209173000,,ALIGNED ENERGY,BUILT,55900.0,,,,088209173000,,B10362660100,,,Private
loudoun_pipeline,Loudoun County,,EPLAN-2023-0083,,Approved,113000.0,,,,,ZRTD-2015-0005,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2023-0104,,Approved: Conditionally,295000.0,,,,,ZMAP-2018-0015,,,,pipeline acres=12.385890992528353
loudoun_pipeline,Loudoun County,,EPLAN-2023-0115,,Approved: Conditionally,184080.0,,,,,ZMAP-2019-0016,,,,pipeline acres=21.206660590782505
loudoun_pipeline,Loudoun County,,EPLAN-2023-0119,,Approved: Conditionally,347600.0,,,,,ZRTD-2022-0002,,,,pipeline acres=13.239913832653974
loudoun_pipeline,Loudoun County,,EPLAN-2023-0122,,Active,256121.0,,,,,ZMAP-2019-0015,,,,pipeline acres=33.62026922579112
loudoun_pipeline,Loudoun County,,EPLAN-2023-0130,,Active,1032500.0,,,,,ZMAP-2005-0036,,,,pipeline acres=48.525060233730386
loudoun_pipeline,Loudoun County,,EPLAN-2024-0036,,Active,697500.0,,,,,ZMAP-1986-0500,,,,pipeline acres=39.96364256217028
loudoun_pipeline,Loudoun County,,EPLAN-2024-0058,,Active,256550.0,,,,,,,,,pipeline acres=9.816730120844388
loudoun_pipeline,Loudoun County,,EPLAN-2024-0059,,Approved: Conditionally,520950.0,,,,,ZMAP-2012-0011,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2024-0060,,Active,4355759.0,,,,,,,,,pipeline acres=17.541336161894833
loudoun_pipeline,Loudoun County,,EPLAN-2024-0077,,Active,1176000.0,,,,,,,,,pipeline acres=44.36680946526619
loudoun_pipeline,Loudoun County,,EPLAN-2024-0081,,Approved: Conditionally,244400.0,,,,,ZRTD-2021-0009,,,,pipeline acres=9.352954737623921
loudoun_pipeline,Loudoun County,,EPLAN-2024-0105,,Active,285322.0,,,,,,,,,pipeline acres=11.788802295407093
loudoun_pipeline,Loudoun County,,EPLAN-2024-0154,,Active,374670.0,,,,,ZRTD-2018-0004,,,,pipeline acres=18.032701374127946
loudoun_pipeline,Loudoun County,,EPLAN-2024-0155,,Approved: Conditionally,600742.0,,,,,ZRTD-2022-0006,,,,pipeline acres=32.52426002
loudoun_pipeline,Loudoun County,,EPLAN-2024-0161,,Active,76020.0,,,,,,,,,pipeline acres=5.489456287749377
loudoun_pipeline,Loudoun County,,EPLAN-2024-0162,,Active,178648.0,,,,,ZMAP-0000-0322,,,,pipeline acres=11.045440339351199
loudoun_pipeline,Loudoun County,,EPLAN-2024-0163,,Active,106332.0,,,,,ZMAP-2004-0002,,,,pipeline acres=19.573944329080543
loudoun_pipeline,Loudoun County,,EPLAN-2024-0178,,Active,76275.0,,,,,ZRTD-2021-0001,,,,pipeline acres=6.315003313219487
loudoun_pipeline,Loudoun County,,EPLAN-2024-0180,,Active,101579.0,,,,,ZMAP-0000-0322,,,,pipeline acres=5.83732738488008
loudoun_pipeline,Loudoun County,,EPLAN-2024-0181,,Active,104556.0,,,,,ZMAP-0000-0322,,,,pipeline acres=5.785616856456282
loudoun_pipeline,Loudoun County,,EPLAN-2024-0182,,Active,52744.0,,,,,ZRTD-2019-0005,,,,pipeline acres=3.2796454743839716
loudoun_pipeline,Loudoun County,,EPLAN-2024-0184,,Active,101092.0,,,,,,,,,pipeline acres=43.9820247705561
loudoun_pipeline,Loudoun County,,EPLAN-2024-0193,,Approved,161950.0,,,,,ZRTD-2015-0003,,,,pipeline acres=9.33379778888083
loudoun_pipeline,Loudoun County,,EPLAN-2024-0200,,Active,768255.0,,,,,ZRTD-2016-0012,,,,pipeline acres=34.25764395942991
loudoun_pipeline,Loudoun County,,EPLAN-2024-0205,,Active,1239000.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2024-0210,,Active,48120.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2024-0211,,Active,304794.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2024-0212,,Active,401050.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2025-0012,,Approved,550000.0,,,,,ZMAP-2019-0017,,,,pipeline acres=68.85587677668136
loudoun_pipeline,Loudoun County,,EPLAN-2025-0027,,Active,315582.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2025-0028,,Active,230530.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2025-0061,,Active,469479.0,,,,,ZMAP-1984-0007,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,EPLAN-2025-0102,,Active,16049.0,,,,,,,,,pipeline acres=6.286705978649556
loudoun_pipeline,Loudoun County,,EPLAN-2025-0126,,Active,1388880.0,,,,,ZMAP-2022-0024,,,,pipeline acres=167.436
loudoun_pipeline,Loudoun County,,EPLAN-2025-0135,,Approved,376862.0,,,,,,,,,pipeline acres=33.981547461824725
loudoun_pipeline,Loudoun County,,EPLAN-2025-0195,,Active,751902.0,,,,,ZMAP-2022-0021,,,,pipeline acres=113.92015599999999
loudoun_pipeline,Loudoun County,,LEGI-2023-0048,,Approved,67840.0,,,,,ZMAP-2022-0021,,,,pipeline acres=102.192
loudoun_pipeline,Loudoun County,,LEGI-2023-0052,,Approved,,,,,,,,,,pipeline acres=23.358278378039632
loudoun_pipeline,Loudoun County,,LEGI-2023-0064,,Approved,556746.0,,,,,,,,,pipeline acres=22.382289982519275
loudoun_pipeline,Loudoun County,,LEGI-2023-0071,,Approved,614400.0,,,,,ZMAP-2020-0010,,,,pipeline acres=23.5671023830201
loudoun_pipeline,Loudoun County,,LEGI-2023-0077,,Approved,723779.0,,,,,ZMAP-1998-0003,,,,pipeline acres=53.27681644
loudoun_pipeline,Loudoun County,,LEGI-2023-0084,,Active,1500000.0,,,,,ZMAP-2009-0003,,,,pipeline acres=116.34964752884248
loudoun_pipeline,Loudoun County,,LEGI-2023-0097,,Active,525000.0,,,,,,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,LEGI-2024-0002,,Active,449311.0,,,,,,,,,pipeline acres=17.19134225763357
loudoun_pipeline,Loudoun County,,LEGI-2024-0003,,Active,2275600.0,,,,,,,,,pipeline acres=42.3064750462994
loudoun_pipeline,Loudoun County,,LEGI-2024-0004,,Active,1089044.0,,,,,ZMAP-1988-0005,,,,pipeline acres=10.575159320932732
loudoun_pipeline,Loudoun County,,LEGI-2024-0030,,Active,666000.0,,,,,ZRTD-2021-0007,,,,pipeline acres=2.0178492657635267
loudoun_pipeline,Loudoun County,,LEGI-2024-0037,,Active,444307.0,,,,,,,,,pipeline acres=17.519921739072572
loudoun_pipeline,Loudoun County,,LEGI-2024-0039,,Active,1359153.0,,,,,ZMAP-1988-0013,,,,pipeline acres=32.368178344205944
loudoun_pipeline,Loudoun County,,LEGI-2024-0041,,Active,1751803.0,,,,,,,,,pipeline acres=13.63868923127768
loudoun_pipeline,Loudoun County,,LEGI-2024-0042,,Active,835330.0,,,,,,,,,pipeline acres=16.852755995105
loudoun_pipeline,Loudoun County,,LEGI-2024-0047,,Active,96842.0,,,,,ZRTD-2015-0005,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,LEGI-2024-0056,,Active,973305.0,,,,,,,,,pipeline acres=36.34790362
loudoun_pipeline,Loudoun County,,LEGI-2024-0058,,Active,196138.0,,,,,ZRTD-2021-0004,,,,pipeline acres=11.051682494017172
loudoun_pipeline,Loudoun County,,LEGI-2024-0061,,Active,592772.0,,,,,ZRTD-2021-0003,,,,pipeline acres=9.280789760364557
loudoun_pipeline,Loudoun County,,LEGI-2024-0074,,Active,3250000.0,,,,,,,,,pipeline acres=332.5582730494028
loudoun_pipeline,Loudoun County,,LEGI-2025-0015,,Active,20000.0,,,,,ZMAP-2019-0002,,,,pipeline acres=1.1831407816678412
loudoun_pipeline,Loudoun County,,LEGI-2025-0027,,Active,183925.0,,,,,ZRTD-2015-0003,,,,pipeline acres=9.33379778888083
loudoun_pipeline,Loudoun County,,LEGI-2025-0034,,Active,3161378.0,,,,,ZRTD-2011-0001,,,,pipeline acres=89.42704395
loudoun_pipeline,Loudoun County,,LEGI-2025-0049,,Active,191000.0,,,,,,,,,pipeline acres=11.19
loudoun_pipeline,Loudoun County,,SPAM-2018-0039,,Approved: Conditionally,144876.0,,,,,ZMAP-1986-0015,,,,pipeline acres=None
loudoun_pipeline,Loudoun County,,STMP-2021-0015,,Active,312943.0,,,,,ZRTD-2017-0008,,,,pipeline acres=9.104
loudoun_pipeline,Loudoun County,,STMP-2022-0016,,Approved,1942050.0,,,,,,,,,pipeline acres=104.95301493077237
loudoun_pipeline,Loudoun County,,STMP-2022-0018,,Approved,908382.0,,,,,ZMAP-2020-0003,,,,pipeline acres=25.015132442921967
loudoun_pipeline,Loudoun County,,STMP-2022-0020,,Approved,621481.0,,,,,,,,,pipeline acres=75.69591961009256
loudoun_pipeline,Loudoun County,,STPL-2014-0024,,Approved,416209.0,,,,,ZMAP-2000-0006,,,,pipeline acres=27.743668989576513
loudoun_pipeline,Loudoun County,,STPL-2018-0019,,Approved: Conditionally,216055.0,,,,,ZMAP-1991-0006,,,,pipeline acres=23.10414352694064
loudoun_pipeline,Loudoun County,,STPL-2020-0046,,Approved: Conditionally,625940.0,,,,,ZMAP-2012-0011,,,,pipeline acres=37.60974273166484
loudoun_pipeline,Loudoun County,,STPL-2021-0049,,Active,601193.0,,,,,ZMAP-2005-0036,,,,pipeline acres=33.63369118655019
loudoun_pipeline,Loudoun County,,STPL-2022-0012,,Approved,460000.0,,,,,ZRTD-2020-0006,,,,pipeline acres=23.826
loudoun_pipeline,Loudoun County,,STPL-2022-0040,,Approved: Conditionally,2406563.0,,,,,ZMAP-2018-0009,,,,pipeline acres=97.1483788772481
loudoun_pipeline,Loudoun County,,STPL-2022-0051,,Approved: Conditionally,268389.0,,,,,ZRTD-2015-0001,,,,pipeline acres=11.96249854454667
loudoun_pipeline,Loudoun County,,STPL-2022-0052,,Approved: Conditionally,227140.0,,,,,ZRTD-2021-0005,,,,pipeline acres=14.325452540027742
loudoun_pipeline,Loudoun County,,STPL-2022-0053,,Approved: Conditionally,309260.0,,,,,ZRTD-2020-0002,,,,pipeline acres=12.03377359
loudoun_pipeline,Loudoun County,,STPL-2023-0001,,Approved,481622.0,,,,,ZMAP-1998-0003,,,,pipeline acres=21.926899086608795
loudoun_pipeline,Loudoun County,,STPL-2023-0007,,Approved: Conditionally,360000.0,,,,,,,,,pipeline acres=25.242949346178577
loudoun_pipeline,Loudoun County,,STPL-2023-0008,,Approved: Conditionally,285200.0,,,,,ZRTD-2021-0004,,,,pipeline acres=11.051682494017172
loudoun_pipeline,Loudoun County,,STPL-2023-0025,,Approved: Conditionally,1008000.0,,,,,ZMAP-1996-0003,,,,pipeline acres=215.8437232241302
loudoun_pipeline,Loudoun County,,STPL-2023-0028,,Active,834954.0,,,,,ZMAP-2012-0017,,,,pipeline acres=48.29314971161282
loudoun_pipeline,Loudoun County,,STPL-2023-0029,,Approved: Conditionally,1317531.0,,,,,ZMAP-1993-0005,,,,pipeline acres=188.80573644
loudoun_pipeline,Loudoun County,,STPL-2023-0041,,Approved: Conditionally,807825.0,,,,,ZMAP-1999-0009,,,,pipeline acres=45.707171443218954
loudoun_pipeline,Loudoun County,,TLREZN2024-0003,,Active,825500.0,,,,,,,,,pipeline acres=101.9177686
loudoun_pipeline,Loudoun County,,TLSPEX2025-0003,,Active,315000.0,,,,,,,,,pipeline acres=8.17019
loudoun_pipeline,Loudoun County,,ZMAP-2021-0018,,Approved,641451.0,,,,,ZMAP-2021-0018,,,,pipeline acres=None
loudoun_permit,Loudoun County,FMOMH-2026-022620,Data Center - VA 21 - Renewal FMOMH-2025-017825,Sterling,Issued,,,,,032155119000,,FMOMH-2026-022620,1 22435 DR,1778180139000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,MECHC-2025-033436,Data Center Tenant Fitout Construction - Phase 04,Dulles,Issued,,,,,096183926000,,MECHC-2025-033436,1 25190 DR,1771822800000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-022367,New construction 3-story data center fire alarm low-voltage electrical work (DH1100 Upfit),Sterling,Issued,,,,,044155625000,,ELECC-2025-022367,1 22280 DR,1748577600000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-022462,New construction 3-story data center (Security systems - DH3100 Upfit),Sterling,Issued,,,,,044155625000,,ELECC-2025-022462,1 22280 DR,1748923200000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-000444,"Data Center Architectural and Structural Tenant Fit-Out for Phase 12. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,ELECC-2025-000444,1 20335 DR,1745467200000,Electrical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-063368,"PHASE 18/This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 18. 3 Water Service Lines (Industrial Water, Domestic Water, Fire Water), 2 Waste (IWW & DW)",Dulles,Issued,,,,,203170856000,,PLUMC-2024-063368,1 42090 LN,1751428800000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042751,Data Center Architectural and Structural Tenant Fit-Out for Phase 18,Leesburg,Issued,,,,,193274995000,,ZONC-2024-042751,1 20335 DR,1732510800000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2026-007325,Data Center Vault Phasing Package. Vault 2.2 - Phase 4.,Broad Run,Issued,21130.0,,,,061450432000,,BLDC-2026-007325,1 44395 PLZ,1778731200000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-059978,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 11.,Dulles,Issued,,,,,203170856000,,ZONC-2024-059978,1 42090 LN,1750996800000,Zoning (Commercial)
loudoun_permit,Loudoun County,PLUMC-2025-034183,"New construction of Data Center, all domestic waterlines from Meter to Building Only.",Dulles,Issued,,,,,203170856000,,PLUMC-2025-034183,1 42090 LN,1754452800000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042303,Data Center Architectural and Structural Tenant Fit-Out for Phase 5,Leesburg,Issued,,,,,193276668000,,ZONC-2024-042303,1 20575 DR,1732078800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042048,Data Center Architectural and Structural Tenant Fit-Out for the Office Phase,Leesburg,Issued,,,,,193276668000,,ZONC-2024-042048,1 20575 DR,1732078800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-042036,Data Center Architectural and Structural Tenant Fit-Out for Phase 16,Leesburg,Issued,,,,,193274995000,,ZONC-2024-042036,1 20335 DR,1734152400000,Zoning (Commercial)
loudoun_permit,Loudoun County,Z70343430101,TENANT FIT UP / DATA CENTER,Broad Run,Issued,,,,,089291706000,,Z70343430101,1 43940 PLZ,1497931200000,Zoning (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-000615,"Data Center Architectural and Structural Tenant Fit-Out for Phase 17. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-18 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,MECHC-2025-000615,1 20335 DR,1739250000000,Mechanical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-062709,"Fourth building on the campus. CURRENT: CORE/SHELL 3-STORY FLEX WAREHOUSE AND COMMERCIAL OFFICE, FUTURE PURPOSE OF SPACE: 3-STORY SINGLE TENANT COMPUTER DATA CENTER.",Leesburg,Issued,,,,,193178229000,,PLUMC-2024-062709,1 42590 DR,1735275600000,Plumbing (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-064781,"Electrical equipment upgrades in existing 1-story data center building, with related mechanical upgrades including (1) 1000 cfm ERV. (Mech contractor TBD)",Sterling,Issued,,,,,045282657000,,MECHC-2024-064781,1 45111 LN,1753329600000,Mechanical (Commercial)
loudoun_permit,Loudoun County,X20222260001,"LAY FIBER OPTIC CABLE FOR DATA CENTER, BONDED GRADING, NORTH OF ROUTE 643 WEST OF LOUDOUN COUNTY PARKWAY",Broad Run,Issued,,,,,089481925000,,X20222260001,1 22100 RD,1678078800000,Grading
loudoun_permit,Loudoun County,MECHC-2024-061642,"Data Center Architectural and Structural Tenant Fit-Out for Phase 12. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-12 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-12 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193276668000,,MECHC-2024-061642,1 20575 DR,1739163600000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-023129,"Low voltage for HVAC controls for VA16 building is to be constructed to operate as a data center facility in Sterling, Virginia. phase 1",Sterling,Issued,191952.0,,,,044175589000,,ELECC-2025-023129,1 22321 BLVD,1747972800000,Electrical (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-061615,"Data Center Architectural and Structural Tenant Fit-Out for Phase 6. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-12 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-12 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193276668000,,MECHC-2024-061615,1 20575 DR,1739250000000,Mechanical (Commercial)
loudoun_permit,Loudoun County,BLDC-2025-002427,Phase 3 Tenant Interiors buildout of the LC11 Data Center building. Phase 3 includes mechanical and electrical rooms and equipment on Levels 2 to support turnover of 1 of 4 Data Halls.,Broad Run,Issued,,,,,089496314001,,BLDC-2025-002427,1 22235 PKWY,1747713600000,Building (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-035659,Data Center Architectural and Structural Tenant Fit-Out for Phase 16. Scanned under BLDC-2024-035660 mass permit. (original parent permit was BLDC-2024-012237).,Leesburg,Issued,21594.2,,,,193274995000,,BLDC-2024-035659,1 20335 DR,1734152400000,Building (Commercial)
loudoun_permit,Loudoun County,PLUMC-2025-000572,"PHASE 9/Data Center Architectural and Structural Tenant Fit-Out for Phase 9. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,PLUMC-2025-000572,1 20335 DR,1739422800000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-014159,Data Center Architectural and Structural Tenant Fit-Out for Phase 4 of the data center. There are a total of 15 phases in this project.,Leesburg,Issued,,,,,193178229000,,ZONC-2026-014159,1 42590 DR,1777867200000,Zoning (Commercial)
loudoun_permit,Loudoun County,FMOMH-2026-013287,Data Centers,Broad Run,Issued,,,,,089374763000,,FMOMH-2026-013287,43830 DR,1774884512000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,FMOMH-2026-013287,Data Centers,Broad Run,Issued,,,,,089367531000,,FMOMH-2026-013287,43830 DR,1774884512000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,FMOMH-2026-013287,Data Centers,Broad Run,Issued,,,,,089291706000,,FMOMH-2026-013287,43830 DR,1774884512000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,FMOMH-2026-013287,Data Centers,Broad Run,Issued,,,,,089382215000,,FMOMH-2026-013287,43830 DR,1774884512000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,FMOMH-2026-013287,Data Centers,Broad Run,Issued,,,,,089278681000,,FMOMH-2026-013287,43830 DR,1774884512000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,ZONC-2024-018826,"Intellectual Point is a leading IT training, consulting and workforce development company. Our courses are designed with an emphasis on learning-by-doing to prepare busy professionals with the skills and certifications needed to be successful in the IT industry. Our areas of expertise include Cyber Security & Cloud Computing; Networking, Wireless, and Data Center; Big Data, IoT & Data Science; Project Management, Agile, DevOps & ITSM; Artificial Intelligence & Machine Learning; Deep Learning & Cognitive Computing",Algonkian,Issued,,,,,019265390012,,ZONC-2024-018826,46175 DR,1720411200000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-018826,"Intellectual Point is a leading IT training, consulting and workforce development company. Our courses are designed with an emphasis on learning-by-doing to prepare busy professionals with the skills and certifications needed to be successful in the IT industry. Our areas of expertise include Cyber Security & Cloud Computing; Networking, Wireless, and Data Center; Big Data, IoT & Data Science; Project Management, Agile, DevOps & ITSM; Artificial Intelligence & Machine Learning; Deep Learning & Cognitive Computing",Algonkian,Issued,,,,,019265390011,,ZONC-2024-018826,46175 DR,1720411200000,Zoning (Commercial)
