source,locality,name,operator,operator_confidence,operator_raw,operator_osm,osm_ref,status,sq_ft,mw,utility,utility_confidence,utility_candidates,utility_boundary_m,self_generation,self_generation_source,parcel_id,zoning_case,lon,lat
pec,Loudoun County,IAD2 Evoque Cyxtera,Centersquare,matched,22810-22860 INTERNATIONAL DRIVE LLC,Centersquare,IAD2-A,Existing,118541,,Dominion (VEPCO),unambiguous_near_boundary,,124,yes (air permit),DEQ 74109 [operating],034468458000,,-77.424019,38.984195
pec,Loudoun County,Dulles 2000 Redevelopment,BCG JV Sterling LLC; Phil Tager,unresolved,BCG JV Sterling LLC; Phil Tager,,,Proposed,530550,,NOVEC (co-op),unambiguous,,425,,,035457494000,,-77.426871,38.975126
pec,Loudoun County,VISA USA INC,Visa (enterprise),matched,VISA USA INC,,,Existing,365855,,Dominion (VEPCO),unambiguous,,2460,,,040464286000,,-77.445568,39.049205
pec,Loudoun County,BEAUMEADE LC PHASE III LLC,Amazon Web Services,osm_tag,BEAUMEADE LC PHASE III LLC,Amazon Web Services,IAD115,Existing,147600,,Dominion (VEPCO),unambiguous,,3918,yes (air permit),DEQ 74150 [operating],041352218000,,-77.449789,39.036379
pec,Loudoun County,PowerHouse/AREP ABX-1,PowerHouse,matched,AREP BEAUMEADE LLC,PowerHouse,ABX-1,Existing,259194,,Dominion (VEPCO),unambiguous,,4060,yes (air permit),DEQ 74290 [planned],042152579000,,-77.450494,39.019579
pec,Loudoun County,DC 21/IAD 98,COPT,matched_osm_differs,BCORE COPT DC-21 LLC,Amazon Web Services,IAD99,Existing,296380,,Dominion (VEPCO),unambiguous,,4768,,,042197707000,,-77.434002,39.019457
pec,Loudoun County,GI TC 45360 SEVERN WAY LLC,Amazon Web Services,osm_tag,GI TC 45360 SEVERN WAY LLC,Amazon Web Services,IAD10,Existing,126900,,Dominion (VEPCO),unambiguous,,5029,yes (air permit),DEQ 74114 [operating],042200988000,,-77.432917,39.021677
pec,Loudoun County,1304 SQUIRE CT,Amazon Web Services,osm_tag,ELECTRIC BUILDING LLC,Amazon Web Services,IAD32,Existing,36000,,Dominion (VEPCO),unambiguous,,4938,yes (air permit),DEQ 74114 [operating],042295813000,,-77.434758,39.021529
pec,Loudoun County,Dulles 28 Technology Park,BlackChamber,matched,BlackChamber Group,,,Proposed,685000,,Dominion (VEPCO),unambiguous,,3318,yes (air permit),DEQ 74079 [operating],043176560000,,-77.442906,39.008401
pec,Loudoun County,Paragon Park Lot 3B,BlackChamber,matched_osm_differs,BlackChamber Group,Amazon Web Services,IAD601,Proposed,405611,,Dominion (VEPCO),unambiguous,,4326,,,043395471000,,-77.434752,39.01517
pec,Loudoun County,21641 CHARLES VIEW DR,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD118,Existing,685682,,Dominion (VEPCO),unambiguous,,4393,,,043482656000,,-77.439682,39.017965
pec,Loudoun County,DULLES NORTH CORPORATE PARK 8,Vantage Data Centers,osm_tag,John Collich/BF SAUL REAL ESTATE INVESTMENT,Vantage Data Centers,VA2,Proposed,262000,,Dominion (VEPCO),unambiguous,,1537,yes (air permit),DEQ 74242 [operating],044104706000,,-77.432559,38.995342
pec,Loudoun County,QTS BRODERICK ACQUISITION CO LLC,QTS,matched_osm_differs,QTS,Quality Technology Services,DC1,Existing,427300,,Dominion (VEPCO),unambiguous,,2123,yes (air permit),DEQ 74315 [planned],044152877000,,-77.449818,38.999103
pec,Loudoun County,VERISIGN INC,Verisign (enterprise),matched,VERISIGN INC,,,Existing,64300,,Dominion (VEPCO),unambiguous,,2135,yes (air permit),DEQ 74315 [planned],044174648000,,-77.443683,38.997739
pec,Loudoun County,22370 KIPPER DR AWS,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD146,Existing,203460,,Dominion (VEPCO),unambiguous,,1848,yes (air permit),DEQ 74181 [operating],044193385000,,-77.435807,38.996965
pec,Loudoun County,NVA01 STACK INFRASTRUCTURE,STACK Infrastructure,matched,STACK INFRASTRUCTURE,Stack Infrastructure,NVA01A,Existing,180000,,Dominion (VEPCO),unambiguous,,2843,yes (air permit),DEQ 74079 [operating],044261032000,,-77.441976,39.004542
pec,Loudoun County,SENTINEL ASHBURN II,GI Partners,osm_tag,GI TC LOUDOUN LLC,GI Partners,,Existing,234100,,Dominion (VEPCO),unambiguous,,2383,yes (air permit),DEQ 74156 [operating],044282013000,,-77.439857,39.000604
pec,Loudoun County,VANTAGE DATA CENTERS VA11,Vantage,matched,VANTAGE DATA CENTERS,Vantage Data Centers,VA11,Existing,253352,,Dominion (VEPCO),unambiguous,,2396,yes (air permit),DEQ 74162 [operating],044288975001,,-77.437379,39.002134
pec,Loudoun County,VANTAGE DATA CENTERS VA12,Vantage,matched,VANTAGE DATA CENTERS,Vantage Data Centers,VA13,Existing,228606,,Dominion (VEPCO),unambiguous,,2614,yes (air permit),DEQ 74162 [operating],044288975002,,-77.440102,39.003054
pec,Loudoun County,DIGITAL LOUDOUN IV,Digital Realty,matched,DIGITAL LOUDOUN IV LLC,Digital Realty,IAD42,Existing,800702,,Dominion (VEPCO),unambiguous,,2692,yes (air permit),DEQ 74302 [planned],044370416000,,-77.451195,39.005144
pec,Loudoun County,Arcola Pacific Campus,PowerHouse,matched_osm_differs,PowerHouse Data Centers,Digital Realty,IAD42,Proposed,1100000,,Dominion (VEPCO),unambiguous,,2805,yes (air permit),DEQ 74302 [planned],044461959000,,-77.446989,39.004863
pec,Loudoun County,FR SUMMIT AWS,Amazon (AWS),matched,FR SUMMIT LLC,Amazon Web Services,Amazon IAD12,Existing,149200,,Dominion (VEPCO),unambiguous,,1260,yes (air permit),DEQ 73860 [operating],045159083000,,-77.44765,38.98871
pec,Loudoun County,MCP 22745 & 22755 RELOCATION DRIVE,Amazon Web Services,osm_tag,MCP 22745 & 22755 RELOCATION DRIVE LLC,Amazon Web Services,IAD58,Existing,251091,,Dominion (VEPCO),unambiguous,,909,yes (air permit),DEQ 74064 [operating],045175529000,,-77.442233,38.986491
pec,Loudoun County,PROLOGIS PARK GATEWAY II,Prologis,matched_osm_differs,Prologis,Aligned,IAD03,Proposed,294000,,Dominion (VEPCO),unambiguous,,981,yes (air permit),DEQ 74247 [operating],045185843002,,-77.438174,38.98795
pec,Loudoun County,DCT DULLES PHASE II,Amazon Web Services,osm_tag,DCT DULLES PHASE II LLC,Amazon Web Services,Amazon IAD16,Existing,75800,,Dominion (VEPCO),unambiguous,,1413,yes (air permit),DEQ 73860 [operating],045254455000,,-77.448855,38.990599
pec,Loudoun County,113 EXECUTIVE DR Prologis,Prologis,matched_osm_differs,Prologis,Amazon Web Services,IAD88,Proposed,750000,,Dominion (VEPCO),unambiguous,,1408,yes (air permit),DEQ 74247 [operating],045269479000,,-77.444345,38.990668
pec,Loudoun County,22660 Executive Dr Prologis,Prologis,matched_osm_differs,Prologis,Amazon Web Services,IAD88,Proposed,,,Dominion (VEPCO),unambiguous,,1241,yes (air permit),DEQ 74247 [operating],045274849000,,-77.442061,38.989753
pec,Loudoun County,Aligned Energy Data Center,Vantage,matched_osm_differs,VANTAGE DATA CENTERS,Aligned,IAD03,Existing,306224,,Dominion (VEPCO),unambiguous,,1077,yes (air permit),DEQ 74247 [operating],045279612000,,-77.440856,38.98849
pec,Loudoun County,DIGITAL STERLING PREMIER,Amazon Web Services,osm_tag,DIGITAL STERLING PREMIER LLC,Amazon Web Services,IAD192,Existing,258252,,Dominion (VEPCO),unambiguous,,1218,yes (air permit),DEQ 74287 [planned],045299249000,,-77.434674,38.990039
pec,Loudoun County,IAD76,Amazon Web Services,osm_tag,FR RANDOLPH DRIVE LLC,Amazon Web Services,IAD76,Existing,138900,,Dominion (VEPCO),unambiguous,,1628,yes (air permit),DEQ 73757 [operating],045352692000,,-77.450235,38.994056
pec,Loudoun County,DATA CENTER BUILDING C,Amazon Web Services,osm_tag,DCT DULLES PHASE II LLC,Amazon Web Services,Amazon IAD15,Existing,103000,,Dominion (VEPCO),unambiguous,,1524,yes (air permit),DEQ 73757 [operating],045358110000,,-77.448552,38.991719
pec,Loudoun County,IAD03,Aligned,matched_osm_differs,ALIGNED ENERGY DATA CENTERS ASHBURN LLC,Digital Realty,IAD55,Existing,180355,72.0,Dominion (VEPCO),unambiguous,,1425,yes (air permit),DEQ 74264 [operating],045399350000,,-77.434115,38.993077
pec,Loudoun County,QTS Ashburn-Moran,QTS,matched_osm_differs,QTS,Quality Technology Services,,Existing,65058,,Dominion (VEPCO),unambiguous,,1776,yes (air permit),DEQ 73757 [operating],045458114000,,-77.448141,38.994462
pec,Loudoun County,1501 Moran Road,EdgeCore,matched_osm_differs,Edgecore,Quality Technology Services,,Proposed,285000,,Dominion (VEPCO),unambiguous,,1935,yes (air permit),DEQ 74315 [planned],045465016000,,-77.446225,38.995197
pec,Loudoun County,22350 KIPPER DR AWS,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD147,Existing,203460,,Dominion (VEPCO),unambiguous,,1649,yes (air permit),DEQ 74264 [operating],045494813000,,-77.43511,38.995089
pec,Loudoun County,IAD3 Evoque Cyxtera,Centersquare,matched,22995 WILDER COURT LLC,Centersquare,IAD3,Existing,130400,,Dominion (VEPCO),unambiguous,,412,yes (air permit),DEQ 73293 [operating],046368231000,,-77.444339,38.981059
pec,Loudoun County,IAD114,Amazon Web Services,osm_tag,BEAUMEADE LC PHASE III LLC,Amazon Web Services,IAD114,Existing,147600,,Dominion (VEPCO),unambiguous,,4014,yes (air permit),DEQ 74150 [operating],059309091000,,-77.450937,39.035631
pec,Loudoun County,21551 BEAUMEADE CIR,Equinix,osm_tag,BEAUMEADE TECHNOLOGY PARTNERS LLC,Equinix,DC10,Existing,152400,,Dominion (VEPCO),unambiguous,,4145,yes (air permit),DEQ 74290 [planned],060108050000,,-77.451141,39.020885
pec,Loudoun County,ACC5 ACC6 Digital Realty,Digital Realty,matched,FOX PROPERTIES LLC,Digital Realty,ACC6,Existing,518449,,Dominion (VEPCO),unambiguous,,3623,yes (air permit),DEQ 73370 [operating],060170268000,,-77.463471,39.020702
pec,Loudoun County,44470 Chilum Place,Equinix,matched,EQUINIX,Equinix,DC3,Existing,100121,,Dominion (VEPCO),unambiguous,,3844,yes (air permit),DEQ 73643 [operating],060182916001,,-77.461442,39.022208
pec,Loudoun County,44490 CHILUM PL,Lumen Technologies,osm_tag,BLUE SLING ACC 2 LLC,Lumen Technologies,,Existing,87560,,Dominion (VEPCO),unambiguous,,3870,yes (air permit),DEQ 74098 [planned],060182916002,,-77.458301,39.021341
pec,Loudoun County,44520 HASTINGS DR,Digital Realty,osm_tag,QUILL EQUITY LLC,Digital Realty,ACC3,Existing,148717,,Dominion (VEPCO),unambiguous,,3669,yes (air permit),DEQ 73643 [operating],060182916003,,-77.459889,39.019935
pec,Loudoun County,21745 BEAUMEADE CIR,Cologix,osm_tag,21673 BEAUMEADE CIRCLE LLC,Cologix,,Existing,455793,,Dominion (VEPCO),unambiguous,,3567,yes (air permit),DEQ 73643 [operating],060189720000,,-77.458898,39.018512
pec,Loudoun County,21673 BEAUMEADE CIRCLE LLC,Cologix,osm_tag,Cologix,Cologix,,Proposed,544207,,Dominion (VEPCO),unambiguous,,3695,yes (air permit),DEQ 74098 [planned],060189720000,,-77.457945,39.019412
pec,Loudoun County,MONTEREY DC ASSETS,Centersquare,osm_tag,MONTEREY DC ASSETS LLC,Centersquare,IAD4,Existing,164455,,Dominion (VEPCO),unambiguous,,4141,yes (air permit),DEQ 73954 [operating],060202337000,,-77.45329,39.021942
pec,Loudoun County,44790 PERFORMANCE CIR,Equinix,matched,EQUINIX,Equinix,DC15,Existing,672244,,Dominion (VEPCO),unambiguous,,4405,yes (air permit),DEQ 74290 [planned],060209652000,,-77.450905,39.023572
pec,Loudoun County,RAGING WIRE VA1,NTT / RagingWire,matched_osm_differs,RAGINGWIRE DATA CENTERS INC,NTT,VA1,Existing,109300,,Dominion (VEPCO),unambiguous,,4140,yes (air permit),DEQ 73954 [operating],060298548000,,-77.454871,39.022661
pec,Loudoun County,BCORE COPT DC-15,COPT,matched_osm_differs,BCORE COPT DC-15 LLC,Amazon Web Services,IAD79,Existing,446732,,Dominion (VEPCO),unambiguous,,4661,yes (air permit),DEQ 73954 [operating],060307119000,,-77.451149,39.026397
pec,Loudoun County,DBT-DATA ASHBURN HOLDING I,NTT / RagingWire,matched_osm_differs,NTT GLOBAL DATA CENTERS AMERICAS INC,NTT,VA2,Existing,123200,,Dominion (VEPCO),unambiguous,,4250,yes (air permit),DEQ 74094 [operating],060386530000,,-77.457651,39.024899
pec,Loudoun County,DC 8 9 10 DE,Amazon Web Services,osm_tag,DC 8 9 10 DE LLC,Amazon Web Services,,Existing,429711,,Dominion (VEPCO),unambiguous,,4633,yes (air permit),DEQ 74049 [operating],060485060000,,-77.458964,39.029079
pec,Loudoun County,21955 LOUDOUN COUNTY PKWY,CloudHQ,matched,CloudHQ,CloudHQ,LC1,Existing,983994,,Dominion (VEPCO),unambiguous,,2584,yes (air permit),DEQ 74155 [operating],061177666002,,-77.462737,39.010028
pec,Loudoun County,21455 Beaumeade Circle,Equinix,matched,EQUINIX,Equinix,DC22,Proposed,265000,,Dominion (VEPCO),unambiguous,,3254,yes (air permit),DEQ 74189 [operating],061205971000,,-77.452647,39.011536
pec,Loudoun County,DIGITAL REALTY ACC10,Digital Realty,matched,BLUE SLING ACC 10 LLC,Digital Realty,ACC10,Existing,288400,,Dominion (VEPCO),unambiguous,,2774,yes (air permit),DEQ 74155 [operating],061268762000,,-77.466018,39.013277
pec,Loudoun County,44621 WAXPOOL RD,CloudHQ,osm_tag,KAVEH VENTURES LLC,CloudHQ,LC2,Existing,493504,,Dominion (VEPCO),unambiguous,,2778,yes (air permit),DEQ 74155 [operating],061275931000,,-77.462911,39.012138
pec,Loudoun County,CLOUD HQ LC3,CloudHQ,matched,LOHRASP VENTURES LLC,CloudHQ,LC3,Existing,585593,,Dominion (VEPCO),unambiguous,,2838,yes (air permit),DEQ 74308 [planned],061285496000,,-77.45961,39.011154
pec,Loudoun County,EQUINIX DC21,Equinix,matched,EQUINIX,Equinix,DC21,Existing,156458,,Dominion (VEPCO),unambiguous,,3156,yes (air permit),DEQ 74189 [operating],061298643000,,-77.454814,39.011864
pec,Loudoun County,EQUINIX ASHBURN EAST,Equinix,matched,EQUINIX,Equinix,DC22,Proposed,361600,,Dominion (VEPCO),unambiguous,,3369,yes (air permit),DEQ 74189 [operating],061200160000,,-77.453988,39.013829
pec,Loudoun County,21310 BEAUMEADE CIR,Amazon Web Services,osm_tag,BEAUMEADE DC BUILDING LLC,Amazon Web Services,IAD-179,Existing,190250,,Dominion (VEPCO),unambiguous,,3577,yes (air permit),DEQ 74244 [operating],061303369000,,-77.453408,39.015849
pec,Loudoun County,H5 CAPITAL-ASHBURN,H5 Data Centers,osm_tag,ASHBURN DATA PROPERTY OWNER LP,H5 Data Centers,Ashburn,Existing,228816,,Dominion (VEPCO),unambiguous,,3487,yes (air permit),DEQ 74276 [planned],061307791000,,-77.451749,39.013733
pec,Loudoun County,ALIGNED DATA CENTER IAD01,Aligned,matched,ALIGNED ENERGY DATA CENTERS,Aligned,IAD-01,Existing,368600,,Dominion (VEPCO),unambiguous,,2729,yes (air permit),DEQ 74120 [operating],061355894000,,-77.469974,39.013936
pec,Loudoun County,BLUE SLING ACC 9,Digital Realty,osm_tag,BLUE SLING ACC 9 LLC,Digital Realty,ACC9,Existing,362100,,Dominion (VEPCO),unambiguous,,2956,yes (air permit),DEQ 74120 [operating],061361948000,,-77.467579,39.015492
pec,Loudoun County,Digital Filigree,Digital Realty,matched_osm_differs,Digital Realty,Equinix,DC21,Proposed,342003,,Dominion (VEPCO),unambiguous,,3227,yes (air permit),DEQ 74308 [planned],061394321000,,-77.456417,39.013676
pec,Loudoun County,21320 BEAUMEADE CIR,Amazon Web Services,osm_tag,BEAUMEADE DC BUILDING LLC,Amazon Web Services,IAD-169,Existing,190250,,Dominion (VEPCO),unambiguous,,3742,yes (air permit),DEQ 74244 [operating],061407107000,,-77.452288,39.017045
pec,Loudoun County,ACC7 Digital Realty,Digital Realty,matched,ALSHAIN VENTURES LLC,Digital Realty,ACC7,Existing,446500,,Dominion (VEPCO),unambiguous,,3225,yes (air permit),DEQ 73370 [operating],061467942000,,-77.465678,39.01753
pec,Loudoun County,Filigree Ct Campus,Equinix,matched,EQUINIX,Equinix,DC1,Existing,679455,,Dominion (VEPCO),unambiguous,,3267,yes (air permit),DEQ 74308 [planned],061483407000,,-77.459886,39.015853
pec,Loudoun County,IAD Round Table Campus Digital Realty,Digital Realty,matched,DIGITAL LOUDOUN 3 LLC,Digital Realty,IAD73,Existing,1564173,,Dominion (VEPCO),unambiguous,,2105,,,062462761000,,-77.466196,39.006629
pec,Loudoun County,"IAD 41, IAD 42, BLDG P",Digital Realty,matched,DIGITAL LOUDOUN 3 LLC,Digital Realty,IAD41,Existing,789300,,Dominion (VEPCO),unambiguous,,2688,yes (air permit),DEQ 74189 [operating],062493798000,,-77.457944,39.008408
pec,Loudoun County,QTS Lockridge ASH2 Quality Tech Lane DC2,QTS,matched_osm_differs,QTS,Quality Technology Services,,Existing,252473,,Dominion (VEPCO),unambiguous,,1513,yes (air permit),DEQ 74335 [planned],063494014000,,-77.456924,38.995434
pec,Loudoun County,QTS Lockridge ASH2 Quality Tech Lane DC1,QTS,matched_osm_differs,ASHBURN ACQUISITION CO II LLC,Quality Technology Services,,Existing,308630,,Dominion (VEPCO),unambiguous,,1565,yes (air permit),DEQ 74335 [planned],063498140000,,-77.455315,38.995535
pec,Loudoun County,19508 Freedom Trail Road,JK Land Holdings,unresolved,JK Land Holdings,,,Proposed,1100000,,Dominion (VEPCO),unambiguous,,2445,,,083359224000,,-77.499126,39.076464
pec,Loudoun County,21821 UUNET DR,Aligned,matched,ALIGNED ENERGY DATA CENTERS,Aligned,,Existing,438460,,Dominion (VEPCO),unambiguous,,2238,,,088101859000,,-77.474975,39.010255
pec,Loudoun County,EQUINEX DC13,Equinix,matched,EQUINIX,Equinix,DC13,Existing,108300,,Dominion (VEPCO),unambiguous,,2493,yes (air permit),DEQ 73935 [operating],088200644000,,-77.475333,39.012602
pec,Loudoun County,ALIGNED ENERGY DATA CENTERS ASHBURN,Aligned,matched,ALIGNED ENERGY DATA CENTERS,Aligned,IAD-01,Existing,107253,,Dominion (VEPCO),unambiguous,,2591,yes (air permit),DEQ 74120 [operating],088205761000,,-77.472966,39.013212
pec,Loudoun County,Red Rum Dr Campus Sabey Data Centers,Sabey,matched,INTERGATE ASHBURN I LLC,Sabey Data Centers,,Existing,400232,,Dominion (VEPCO),unambiguous,,2711,yes (air permit),DEQ 73935 [operating],088392214000,,-77.478456,39.014701
pec,Loudoun County,IAD3 DataBank,DataBank,matched,ZCOLO LLC,DataBank,IAD3,Existing,286800,,Dominion (VEPCO),unambiguous,,3067,yes (air permit),DEQ 73935 [operating],088481748000,,-77.481723,39.017791
pec,Loudoun County,QTS DATA CENTER ASH3-DC1,QTS,matched_osm_differs,QTS,Quality Technology Services,,Existing,310717,,Dominion (VEPCO),unambiguous,,897,yes (air permit),DEQ 74214 [operating],089100937000,,-77.475481,38.998035
pec,Loudoun County,ASH3 DC2,QTS,matched_osm_differs,QTS,Quality Technology Services,,Existing,302180,,Dominion (VEPCO),unambiguous,,1000,yes (air permit),DEQ 74214 [operating],089104437000,,-77.474192,38.998658
pec,Loudoun County,IAD12,Digital Realty,matched,Digital Realty,Digital Realty,IAD12,Existing,180000,,Dominion (VEPCO),unambiguous,,1359,yes (air permit),DEQ 73868 [operating],089278681000,,-77.483322,39.001983
pec,Loudoun County,IAD Digital Loudoun Plaza,Digital Realty,matched,Digital Realty,Digital Realty,IAD36,Existing,1137740,,Dominion (VEPCO),unambiguous,,1168,,,089291706000,,-77.4792,39.000828
pec,Loudoun County,Zebra East,CloudHQ,osm_tag,"WALSH, COLUCCI, LUBELEY & WALS / MINCHEW RANDALL J.",CloudHQ,LC10,Proposed,723779,,Dominion (VEPCO),unambiguous,,1747,yes (air permit),DEQ 74234 [operating],089309997000,,-77.471507,39.005049
pec,Loudoun County,IAD14,Digital Realty,matched,Digital Realty,Digital Realty,IAD14,Existing,135000,,Dominion (VEPCO),unambiguous,,1606,yes (air permit),DEQ 73355 [operating],089367531000,,-77.487214,39.003295
pec,Loudoun County,43831 DEVIN SHAFRON DR,Digital Realty,matched_osm_differs,Digital Realty,Amazon Web Services,,Existing,117000,,Dominion (VEPCO),unambiguous,,1494,yes (air permit),DEQ 73355 [operating],089372808000,,-77.485346,39.002692
pec,Loudoun County,IAD24,Digital Realty,matched,DIGITAL LOUDOUN II LLC,Digital Realty,IAD24,Existing,266742,,Dominion (VEPCO),unambiguous,,1687,yes (air permit),DEQ 73355 [operating],089374763002,,-77.484967,39.004662
pec,Loudoun County,DIGITAL-GCEAR1 ASHBURN,Digital Realty,osm_tag,GI TC DEVIN SHAFRON LLC,Digital Realty,,Existing,138600,,Dominion (VEPCO),unambiguous,,1423,yes (air permit),DEQ 73868 [operating],089382215000,,-77.481915,39.00286
pec,Loudoun County,Western Lands,Digital Realty,matched,Digital Realty,,,Proposed,11700000,,NOVEC (co-op),unambiguous,,1270,,,093365404006,,-77.488922,38.954501
pec,Loudoun County,AWS IAD61-IAD63 South Riding,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD63,Existing,778426,,NOVEC (co-op),unambiguous_near_boundary,,19,yes (air permit),DEQ 74080 [operating],097354183000,,-77.493796,38.916769
pec,Loudoun County,Sutton Bay,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD151,Existing,508000,,Dominion (VEPCO),unambiguous,,354,yes (air permit),DEQ 74174 [operating],097398776000,,-77.478342,38.91631
pec,Loudoun County,Firefox Dulles,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,641451,,NOVEC (co-op),unambiguous_near_boundary,,71,,,097409598000,,-77.472886,38.920613
pec,Loudoun County,Leesburg Gateway,Google,matched,Google,,,Proposed,600000,,Dominion (VEPCO),unambiguous,,924,,,148350679000,,-77.536382,39.103152
pec,Loudoun County,Villages at Leesburg,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,250000,,Dominion (VEPCO),unambiguous,,1731,,,149192542000,,-77.5195,39.087734
pec,Loudoun County,Tuscarora Crossing Landbay 3,BlackChamber,matched,BlackChamber Group,,,Proposed,701400,,Dominion (VEPCO),unambiguous,,193,,,150151774000,,-77.533743,39.077232
pec,Loudoun County,Dulles Trade Center West,10 Trade West Drive LLC/Charles S Kuhn Manager,unresolved,10 Trade West Drive LLC/Charles S Kuhn Manager,,,Proposed,386800,,Dominion (VEPCO),unambiguous_near_boundary,,119,,,161170879000,,-77.528641,38.954022
pec,Loudoun County,ARCOLA,PowerHouse,matched,PowerHouse Data Centers,,,Proposed,614300,,Dominion (VEPCO),unambiguous,,665,,,162151929000,,-77.5357,38.94413
pec,Loudoun County,Fadeley Campus,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD68,Existing,695321,,NOVEC (co-op),unambiguous,,189,yes (air permit),DEQ 74085 [operating],162392026000,,-77.521476,38.948956
pec,Loudoun County,Cross Mill Center,"Kuhn, Charles C/JK Holdings II LLC",unresolved,"Kuhn, Charles C/JK Holdings II LLC",,,Proposed,546500,,NOVEC (co-op),unambiguous,,1802,yes (air permit),DEQ 74220 [operating],192163918000,,-77.550479,39.06295
pec,Loudoun County,Project Celtic Phase 1,Google,matched,Google,,,Existing,743608,,NOVEC (co-op),unambiguous,,1606,yes (air permit),DEQ 74301 [operating],193274995000,,-77.546632,39.056914
pec,Loudoun County,HAYDEN TECHNOLOGIES,Google,osm_tag,HAYDEN TECHNOLOGIES LLC,Google,,Existing,563584,,NOVEC (co-op),unambiguous,,825,yes (air permit),DEQ 74163 [operating],194498227000,,-77.539561,39.051714
pec,Loudoun County,Tech Park at Brambleton,BlackChamber,matched,BlackChamber Group,,,Proposed,1700000,,NOVEC (co-op),unambiguous,,358,,,202206213000,,-77.534365,38.956567
pec,Loudoun County,42139 REEDS FARM LN,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,429213,,NOVEC (co-op),unambiguous,,416,yes (air permit),DEQ 74337 [planned],203170856000,,-77.549866,38.944927
pec,Loudoun County,IAD11,Microsoft,matched,Microsoft Corporation,Microsoft,,Existing,759405,,NOVEC (co-op),unambiguous,,827,yes (air permit),DEQ 74221 [operating],203354208000,,-77.555382,38.948166
pec,Loudoun County,ALLEGRO SOUTH CAMPUS,Yondr,matched,YONDR JK 2 LLC,,,Existing,335638,,NOVEC (co-op),unambiguous,,643,yes (air permit),DEQ 74265 [operating],203371445000,,-77.549138,38.949843
pec,Loudoun County,IAD 01-04,Microsoft,matched,MICROSOFT CORP,,,Existing,809314,,NOVEC (co-op),unambiguous,,1675,,,235297431000,,-77.560212,39.067855
pec,Loudoun County,Orme Farm Rezoning,Van Metre Communities LLC/Roy Barnett,unresolved,Van Metre Communities LLC/Roy Barnett,,,Proposed,508000,,NOVEC (co-op),unambiguous,,2372,,,236387331000,,-77.564408,39.058274
pec,Loudoun County,Greenlin Park,Charles S Kuhn/JK Landholdings II LLC,unresolved,Charles S Kuhn/JK Landholdings II LLC,,,Proposed,227184,,NOVEC (co-op),unambiguous,,2153,,,237395293000,,-77.557654,39.051073
pec,Loudoun County,24244 QUAIL RIDGE LN,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD124,Existing,412400,,NOVEC (co-op),unambiguous,,454,yes (air permit),DEQ 74274 [planned],246200886000,,-77.560436,38.94905
pec,Loudoun County,Quail Ridge C - D,Amazon (AWS),matched_osm_differs,Amazon Data Services Inc,Microsoft,,Existing,505200,,NOVEC (co-op),unambiguous,,556,yes (air permit),DEQ 74274 [planned],246203645000,,-77.558836,38.948391
pec,Loudoun County,DULLES BERRY LC4,CloudHQ,matched,CloudHQ,CloudHQ,LC4,Existing,1434706,,Dominion (VEPCO),unambiguous,,1460,yes (air permit),DEQ 74234 [operating],062256361000,,-77.472279,39.00252
pec,Louisa County,Lake Anna Tech Campus,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,1700000,,REC (co-op),unambiguous,,6725,yes (air permit),DEQ 74299 [operating],30 48,,-77.809915,38.04825
pec,Louisa County,North Creek Tech Campus,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,8700000,,REC (co-op),unambiguous,,1959,,,58 32,,-77.953341,37.968378
pec,Mecklenburg County,Hillcrest Data Center,Microsoft,matched,Microsoft Corporation,,,Proposed,,,Dominion (VEPCO),unambiguous,,468,yes (air permit),DEQ 53071 [operating],39166,,-78.127083,36.703151
pec,Mecklenburg County,Microsoft Azure,Microsoft,matched,Microsoft Corporation,,,Existing,1625704,,Mecklenburg EC (co-op),unambiguous,,787,yes (air permit),DEQ 52903 [operating],3675,,-78.361159,36.696523
pec,Mecklenburg County,Microsoft Azure,Microsoft,matched,Microsoft Corporation,,,Proposed,,,Mecklenburg EC (co-op),unambiguous,,787,yes (air permit),DEQ 52903 [operating],38795,,-78.361159,36.696523
pec,Mecklenburg County,LYH03 Bailey – Microsoft,Microsoft,matched,Microsoft Corporation,,,Proposed,,,Dominion (VEPCO),unambiguous,,403,,,39284,,-78.467831,36.780624
pec,Montgomery County,Brush Mountain Blacksburg,BRUSH MOUNTAIN DATA CENTER LLC,unresolved,BRUSH MOUNTAIN DATA CENTER LLC,,,Existing,1886,,Virginia Tech Electric,unambiguous,,360,,,240135,,-80.411793,37.203729
pec,Norfolk City,EdgeConneX Norfolk,"Warehouse 888, Llc",unresolved,"Warehouse 888, Llc",,,Existing,4610,,Dominion (VEPCO),unambiguous,,773,,,1448514202,,-76.235342,36.86186
