provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
130315,TOTE Holdings LLC,50,Fiber to the Premises,5674,6219,5674,6219
130315,TOTE Holdings LLC,70,Unlicensed Fixed Wireless,19676,23504,19676,23504
130316,"Combined Technologies, Inc.",70,Unlicensed Fixed Wireless,145,150,40,49
130317,Comcast Corporation,40,Cable,37853171,56247509,37853451,56249826
130317,Comcast Corporation,50,Fiber to the Premises,940512,1617016,1058676,2262453
130321,"Communications 1 Network, Inc.",10,Copper,18,18,18,18
130321,"Communications 1 Network, Inc.",50,Fiber to the Premises,11471,12235,11471,12235
130322,"Community Antenna Service, Inc.",40,Cable,32019,36644,1989,3302
130325,Community Internet Service,70,Unlicensed Fixed Wireless,1062,1082,0,0
130327,"Community Telephone Co., Inc.",50,Fiber to the Premises,22525,27472,22525,27472
130327,"Community Telephone Co., Inc.",70,Unlicensed Fixed Wireless,4533,5078,4533,5078
130327,"Community Telephone Co., Inc.",71,Licensed Fixed Wireless,7246,7605,7246,7605
130331,"Computer Sales & Services, Inc.",70,Unlicensed Fixed Wireless,4,4,15,62
130335,"Fidium Holdings, LLC",0,Other,1,1,0,0
130335,"Fidium Holdings, LLC",10,Copper,595745,826648,43571,122684
130335,"Fidium Holdings, LLC",40,Cable,2353,2501,138,205
130335,"Fidium Holdings, LLC",50,Fiber to the Premises,1033779,1225964,42888,94144
130337,Consolidated Telcom,40,Cable,3212,4855,3212,4855
130337,Consolidated Telcom,50,Fiber to the Premises,19493,23268,19493,23268
130338,Consolidated Telephone Company,10,Copper,836,948,836,948
130338,Consolidated Telephone Company,50,Fiber to the Premises,40431,48265,40431,48265
130340,Conway Corporation,40,Cable,19546,29440,19546,29440
130340,Conway Corporation,50,Fiber to the Premises,1798,2267,1798,2267
130344,"Coon Valley Cooperative Telephone Association, Inc.",50,Fiber to the Premises,1685,1704,1685,1704
130344,"Coon Valley Cooperative Telephone Association, Inc.",70,Unlicensed Fixed Wireless,1039,1042,1039,1042
130345,Coon Valley Farmers Telephone Company,50,Fiber to the Premises,4096,4877,4096,4877
130346,Cooperative Telephone Company,50,Fiber to the Premises,2981,3096,2981,3096
130347,Cooperative Telephone Exchange,50,Fiber to the Premises,738,766,738,766
130349,Copper Valley Telephone Cooperative,10,Copper,2324,2371,2324,2371
130349,Copper Valley Telephone Cooperative,50,Fiber to the Premises,5023,5169,5023,5169
130349,Copper Valley Telephone Cooperative,70,Unlicensed Fixed Wireless,9,10,9,10
130349,Copper Valley Telephone Cooperative,71,Licensed Fixed Wireless,9,9,9,9
130352,"Cordova Telephone Cooperative, Inc.",10,Copper,1012,1145,1012,1145
130352,"Cordova Telephone Cooperative, Inc.",50,Fiber to the Premises,104,113,104,113
130353,Corn Belt Telephone Company,50,Fiber to the Premises,4262,4379,4262,4379
130353,Corn Belt Telephone Company,72,LBR Fixed Wireless,67,67,67,67
130360,"Cox Communications, Inc.",40,Cable,6447112,9116442,350853,1426960
130360,"Cox Communications, Inc.",50,Fiber to the Premises,853019,1178984,99933,378031
130360,"Cox Communications, Inc.",70,Unlicensed Fixed Wireless,1140,1290,60,60
130360,"Cox Communications, Inc.",72,LBR Fixed Wireless,13581,18054,2352,3323
130361,Cozad Telephone Company,50,Fiber to the Premises,2618,2866,2618,2866
130362,"CP-Tel Holdings, Inc.",10,Copper,2658,3281,390,560
130362,"CP-Tel Holdings, Inc.",50,Fiber to the Premises,6835,8703,1171,1883
130363,"Craigville Telephone Company, Inc.",10,Copper,8,39,3,12
130363,"Craigville Telephone Company, Inc.",50,Fiber to the Premises,5585,6559,5585,6559
130364,Craw-Kan Telephone Cooperative Inc.,10,Copper,3397,3448,3397,3448
130364,Craw-Kan Telephone Cooperative Inc.,50,Fiber to the Premises,32649,36332,32649,36332
130368,"Crossville Consolidated Communications, Inc.",10,Copper,396,400,396,400
130368,"Crossville Consolidated Communications, Inc.",50,Fiber to the Premises,246,246,246,246
130369,Crown Point Telephone Corporation,50,Fiber to the Premises,1964,2477,251,517
130370,Optimum Communications,40,Cable,5352613,8222251,414599,1793771
130370,Optimum Communications,50,Fiber to the Premises,2277645,3743693,5410678,12155188
130374,Cumberland Telephone Company,50,Fiber to the Premises,1276,1292,1276,1292
130375,"Cumby Telephone Cooperative, Inc.",50,Fiber to the Premises,6230,6493,7180,7588
130378,Custer Telephone Cooperative Inc.,10,Copper,533,540,32,34
130378,Custer Telephone Cooperative Inc.,40,Cable,1390,1484,81,109
130378,Custer Telephone Cooperative Inc.,50,Fiber to the Premises,2257,2305,414,562
130378,Custer Telephone Cooperative Inc.,70,Unlicensed Fixed Wireless,473,476,30,32
130380,Grayson Collin Electric Cooperative,10,Copper,3551,3588,3551,3588
130380,Grayson Collin Electric Cooperative,50,Fiber to the Premises,15871,16329,6766,9297
130385,"D & P Communications, Inc.",10,Copper,10,10,3,3
130385,"D & P Communications, Inc.",40,Cable,8753,10350,1164,2110
130385,"D & P Communications, Inc.",50,Fiber to the Premises,13882,16172,1517,3034
130385,"D & P Communications, Inc.",70,Unlicensed Fixed Wireless,470,473,13,13
130386,"D D & B, Inc.",10,Copper,5657,5731,5657,5731
130386,"D D & B, Inc.",50,Fiber to the Premises,8870,9888,8870,9888
130387,Dakota Central Telecommunications Cooperative,50,Fiber to the Premises,13001,15925,13001,15925
130390,Danville Mutual Telephone Company,50,Fiber to the Premises,1368,1712,1368,1712
130391,"Darien Telephone Company, Inc.",40,Cable,4055,4225,4055,4225
130391,"Darien Telephone Company, Inc.",50,Fiber to the Premises,3128,3447,3128,3447
130393,Daviess-Martin County Rural Telephone Corporation,10,Copper,1031,1032,1031,1032
130393,Daviess-Martin County Rural Telephone Corporation,50,Fiber to the Premises,17045,18255,17045,18255
130395,"Decatur Holding Company, Inc.",10,Copper,118,119,105,106
130395,"Decatur Holding Company, Inc.",50,Fiber to the Premises,2982,3172,2647,2812
130396,"DeKalb Telephone Cooperative, Inc.",50,Fiber to the Premises,31540,32992,31982,33968
130398,Delcambre Telephone Co.,50,Fiber to the Premises,1745,1997,1745,1997
130399,Delhi Telephone Company,10,Copper,51,115,51,115
130399,Delhi Telephone Company,50,Fiber to the Premises,12643,14154,12643,14154
130400,"Dell Telephone Cooperative, Inc.",10,Copper,558,576,558,576
130400,"Dell Telephone Cooperative, Inc.",50,Fiber to the Premises,685,854,685,854
130400,"Dell Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,19563,20956,19563,20956
130403,"T-Mobile USA, Inc.",10,Copper,1497,3813,1137,4099
130403,"T-Mobile USA, Inc.",50,Fiber to the Premises,641150,712624,25125,57710
130403,"T-Mobile USA, Inc.",71,Licensed Fixed Wireless,78575905,109850169,83537434,117716474
130403,"T-Mobile USA, Inc.",72,LBR Fixed Wireless,1,1,0,0
130405,Dickey Rural Telephone Cooperative,50,Fiber to the Premises,15716,17657,15716,17657
130416,Doylestown Telephone Company,10,Copper,3800,4069,3800,4069
130416,Doylestown Telephone Company,40,Cable,3747,4015,3747,4015
130416,Doylestown Telephone Company,50,Fiber to the Premises,5644,6216,5644,6216
130419,Dumont Telephone Company,50,Fiber to the Premises,3945,3965,3945,3965
130420,"Dunbarton Telephone Company, Inc.",50,Fiber to the Premises,1486,1534,1486,1534
130421,Dunkerton Telephone Cooperative,50,Fiber to the Premises,802,869,802,869
130423,Duo County Telephone Cooperative Inc.,10,Copper,1475,1476,1475,1476
130423,Duo County Telephone Cooperative Inc.,40,Cable,4300,4465,4300,4465
130423,Duo County Telephone Cooperative Inc.,50,Fiber to the Premises,25955,27475,25955,27475
130425,"Dobson Technologies, Inc.",10,Copper,13327,13807,13327,13807
130425,"Dobson Technologies, Inc.",50,Fiber to the Premises,196373,221941,196373,221941
130427,"E. Ritter Communications Holdings, Inc.",10,Copper,32651,35313,29101,31116
130427,"E. Ritter Communications Holdings, Inc.",40,Cable,49605,55027,49605,55027
130427,"E. Ritter Communications Holdings, Inc.",50,Fiber to the Premises,128846,144030,79760,142011
130431,"Eagle Telephone Systems, Inc.",10,Copper,20,20,20,20
130431,"Eagle Telephone Systems, Inc.",50,Fiber to the Premises,385,404,385,404
130432,EATEL Corp.,40,Cable,16767,18455,16767,18455
130432,EATEL Corp.,50,Fiber to the Premises,78096,102379,78096,102379
130433,East Buchanan Telephone Cooperative,50,Fiber to the Premises,3429,3621,3429,3621
130437,"Eastern Indiana WIFI, Inc.",50,Fiber to the Premises,77,137,77,137
130437,"Eastern Indiana WIFI, Inc.",70,Unlicensed Fixed Wireless,3484,3766,3463,3744
130437,"Eastern Indiana WIFI, Inc.",72,LBR Fixed Wireless,4930,5616,4919,5605
130439,"Eastern Slope Rural Telephone Association, Inc.",10,Copper,2022,2124,2022,2124
130439,"Eastern Slope Rural Telephone Association, Inc.",50,Fiber to the Premises,5063,5374,5063,5374
130440,"Eastex Telephone Cooperative, Inc.",10,Copper,2310,2537,2310,2537
130440,"Eastex Telephone Cooperative, Inc.",50,Fiber to the Premises,41866,46364,41866,46364
130444,Egyptian Telephone Cooperative Association,10,Copper,372,377,74,74
130444,Egyptian Telephone Cooperative Association,50,Fiber to the Premises,2304,2414,392,416
130445,Electric and Water Plant Board of the City of Frankfort,40,Cable,18452,25417,18452,25417
130445,Electric and Water Plant Board of the City of Frankfort,50,Fiber to the Premises,18392,25283,18762,25809
130446,"Electric Plant Board of the City of Glasgow, KY",40,Cable,2625,2714,2625,2714
130446,"Electric Plant Board of the City of Glasgow, KY",50,Fiber to the Premises,5163,6304,5163,6304
130449,Ellington Telephone Company,10,Copper,468,468,468,468
130449,Ellington Telephone Company,50,Fiber to the Premises,1692,1698,1692,1698
130450,Ellsworth Cooperative Telephone Association,50,Fiber to the Premises,783,816,783,816
130453,Emery Telcom,40,Cable,4959,5954,4959,5954
130453,Emery Telcom,50,Fiber to the Premises,23132,26384,23132,26384
130453,Emery Telcom,70,Unlicensed Fixed Wireless,147,212,147,212
130454,Emily Cooperative Telephone Company,50,Fiber to the Premises,5594,5730,5594,5730
130455,Empire Telephone Corporation/North Penn Telephone Company,10,Copper,1732,1852,60,60
130455,Empire Telephone Corporation/North Penn Telephone Company,50,Fiber to the Premises,161013,218702,10757,14582
130458,"ENMR Telephone Cooperative, Inc.",10,Copper,332,347,332,347
130458,"ENMR Telephone Cooperative, Inc.",50,Fiber to the Premises,63317,74453,63317,74453
130458,"ENMR Telephone Cooperative, Inc.",71,Licensed Fixed Wireless,74224,88336,74224,88336
130460,Epic Touch Company,50,Fiber to the Premises,1228,1280,1228,1280
130464,"Etex Telephone Cooperative, Inc.",10,Copper,10407,11141,10407,11141
130464,"Etex Telephone Cooperative, Inc.",50,Fiber to the Premises,27266,31183,27266,31183
130473,"F&B Communications, Inc.",50,Fiber to the Premises,2942,3076,2942,3076
130475,Farmers Cooperative Telephone Company-Dysart,10,Copper,279,279,279,279
130475,Farmers Cooperative Telephone Company-Dysart,50,Fiber to the Premises,1120,1135,1120,1135
130476,Farmers Independent Telephone Company,10,Copper,680,841,680,841
130476,Farmers Independent Telephone Company,40,Cable,485,604,485,604
130476,Farmers Independent Telephone Company,50,Fiber to the Premises,3549,3860,3549,3860
130477,Farmers Mutual Cooperative Telephone Company-Harlan,50,Fiber to the Premises,4086,4265,4086,4265
130478,Farmers Mutual Cooperative Telephone Company-Moulton,50,Fiber to the Premises,4047,4056,4047,4056
130479,Farmers Mutual Telephone Company (ID),10,Copper,24,24,24,24
130479,Farmers Mutual Telephone Company (ID),50,Fiber to the Premises,4561,5137,4561,5137
130479,Farmers Mutual Telephone Company (ID),70,Unlicensed Fixed Wireless,4217,4572,4217,4572
130479,Farmers Mutual Telephone Company (ID),71,Licensed Fixed Wireless,1756,1885,1756,1885
130481,Farmers Mutual Telephone Company (OH),50,Fiber to the Premises,1467,1585,1467,1585
130481,Farmers Mutual Telephone Company (OH),71,Licensed Fixed Wireless,38059,40544,38059,40544
130482,"Farmers Mutual Telephone Company of Stanton, Iowa",50,Fiber to the Premises,7062,7538,7062,7538
130483,Farmers Mutual Telephone Company-Jesup,10,Copper,4,4,4,4
130483,Farmers Mutual Telephone Company-Jesup,50,Fiber to the Premises,2166,2313,2166,2313
130484,Farmers Mutual Telephone Company-Nora Springs,50,Fiber to the Premises,16741,17653,16741,17653
130485,Farmers Mutual Telephone Cooperative of Shellsburg,10,Copper,2317,2454,2317,2454
130485,Farmers Mutual Telephone Cooperative of Shellsburg,50,Fiber to the Premises,10082,10719,10082,10719
130487,"Farmers Telephone Company, Inc.",10,Copper,99,102,99,102
130487,"Farmers Telephone Company, Inc.",50,Fiber to the Premises,246,270,246,270
130487,"Farmers Telephone Company, Inc.",71,Licensed Fixed Wireless,1258,1362,1258,1362
130488,Farmers Telephone Company-Batavia,50,Fiber to the Premises,674,682,674,682
130489,Farmers Telephone Company-Essex,50,Fiber to the Premises,850,891,850,891
130489,Farmers Telephone Company-Essex,70,Unlicensed Fixed Wireless,8917,9895,8917,9895
130490,"Farmers Telephone Cooperative, Inc. (SC)",10,Copper,18216,21366,18216,21366
130490,"Farmers Telephone Cooperative, Inc. (SC)",50,Fiber to the Premises,66496,72585,66496,72585
130490,"Farmers Telephone Cooperative, Inc. (SC)",71,Licensed Fixed Wireless,3291,3981,3291,3981
130491,Fayetteville Public Utilities,40,Cable,6404,7460,799,1514
130491,Fayetteville Public Utilities,50,Fiber to the Premises,7505,7667,592,622
130492,FDF Communications Co.,50,Fiber to the Premises,3343,3595,3343,3595
130492,FDF Communications Co.,70,Unlicensed Fixed Wireless,3992,4173,3992,4173
130494,Farmers Mutual Telephone Company (MN),50,Fiber to the Premises,5062,5167,5064,5169
130495,Fenton Cooperative Telephone Company,50,Fiber to the Premises,303,307,75,75
130499,"First Communications, LLC",10,Copper,0,0,47,578
130499,"First Communications, LLC",50,Fiber to the Premises,0,0,115,259
130500,"First Step Internet, LLC",50,Fiber to the Premises,527,742,198,627
130500,"First Step Internet, LLC",70,Unlicensed Fixed Wireless,58595,79543,10511,20586
130500,"First Step Internet, LLC",71,Licensed Fixed Wireless,1,2,24,35
130502,"Five Area Telephone Cooperative, Inc.",50,Fiber to the Premises,6749,7309,6749,7309
130502,"Five Area Telephone Cooperative, Inc.",70,Unlicensed Fixed Wireless,721,761,721,761
130503,"Flat Rock Telephone Co-Op, Inc.",50,Fiber to the Premises,1344,1348,1344,1348
130507,"Foothills Rural Telephone Cooperative Corporation, Inc.",50,Fiber to the Premises,29211,32824,29211,32824
130509,"Fort Mojave Telecommunications, Inc.",50,Fiber to the Premises,2441,3152,2441,3152
130509,"Fort Mojave Telecommunications, Inc.",70,Unlicensed Fixed Wireless,629,664,629,664
130511,Waldron Communication Company,10,Copper,614,615,614,615
130511,Waldron Communication Company,50,Fiber to the Premises,93,93,93,93
130514,"Franklin Telephone Co., Inc.",10,Copper,922,997,922,997
130514,"Franklin Telephone Co., Inc.",50,Fiber to the Premises,902,977,902,977
130524,"Ganado Telephone Company, Inc.",10,Copper,1679,1705,1679,1705
130524,"Ganado Telephone Company, Inc.",50,Fiber to the Premises,5428,5881,5428,5881
130524,"Ganado Telephone Company, Inc.",72,LBR Fixed Wireless,2486,4076,2486,4076
130526,Garden Valley Telephone Company,10,Copper,24,64,24,64
130526,Garden Valley Telephone Company,50,Fiber to the Premises,22944,26498,22944,26498
130527,Gardonville Cooperative Telephone Association,10,Copper,987,1086,987,1086
130527,Gardonville Cooperative Telephone Association,50,Fiber to the Premises,5515,6906,5515,6906
130527,Gardonville Cooperative Telephone Association,70,Unlicensed Fixed Wireless,32,32,11,29
130527,Gardonville Cooperative Telephone Association,71,Licensed Fixed Wireless,120,122,6,6
130527,Gardonville Cooperative Telephone Association,72,LBR Fixed Wireless,453,499,56,78
130528,"Gargoyle Technologies, Inc.",50,Fiber to the Premises,3305,7600,3305,7600
130528,"Gargoyle Technologies, Inc.",70,Unlicensed Fixed Wireless,7842,12013,7842,12013
130532,Geetingsville Telephone Company Inc.,10,Copper,79,79,79,79
130532,Geetingsville Telephone Company Inc.,50,Fiber to the Premises,1099,1104,1099,1104
130532,Geetingsville Telephone Company Inc.,70,Unlicensed Fixed Wireless,407,409,407,409
130532,Geetingsville Telephone Company Inc.,72,LBR Fixed Wireless,1615,1660,1615,1660
130534,GCI Holdings LLC,10,Copper,6616,7185,6616,7185
130534,GCI Holdings LLC,40,Cable,162199,252087,162199,252087
130534,GCI Holdings LLC,50,Fiber to the Premises,4991,5728,4991,5728
130534,GCI Holdings LLC,70,Unlicensed Fixed Wireless,10141,11142,10141,11142
130535,"Geneseo Communications, Inc.",10,Copper,6043,6296,6043,6296
130535,"Geneseo Communications, Inc.",50,Fiber to the Premises,40226,58145,40226,58145
130535,"Geneseo Communications, Inc.",71,Licensed Fixed Wireless,3133,3192,3133,3192
130538,"Germantown Telephone Company, Inc.",50,Fiber to the Premises,4804,5316,393,557
130539,Gervais Telephone Company,50,Fiber to the Premises,3701,5055,3701,5055
130540,GEUS,40,Cable,8564,8812,1196,1847
130540,GEUS,50,Fiber to the Premises,0,0,3,3
130542,"Gila River Telecommunications, Inc.",10,Copper,831,835,831,835
130542,"Gila River Telecommunications, Inc.",50,Fiber to the Premises,4043,4149,4043,4149
130543,"Glandorf Telephone Co., Inc.",50,Fiber to the Premises,2879,2895,401,505
130544,Glasford Telephone Company,50,Fiber to the Premises,1329,1432,1329,1432
130545,Glenwood Telephone Company,10,Copper,671,782,671,782
130545,Glenwood Telephone Company,50,Fiber to the Premises,2364,2528,2364,2528
130546,Glenwood Telephone Membership Corp.,50,Fiber to the Premises,16354,17060,16354,17060
