site_id,field,value,lat,lon,note,edited
site-302f6e12ab,address,"984 County Road 112, Afton, TX 79220",33.76286,-100.8168,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=regent.showSingleRN&re_id=696469662022200",2026-09-19T00:00:00Z
site-302f6e12ab,city,Afton,33.76286,-100.8168,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=regent.showSingleRN&re_id=696469662022200",2026-09-19T00:00:00Z
site-3b46b2cb88,lat,38.943246,39.001745,-77.403335,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: centroid of the fenced OpenStreetMap industrial polygon named ""Google Data Center"" (operator=Google, telecom=data_center, OSM way 714622339…. between Rt. 50 and Evergreen Mills Road along Loudoun County Parkway ... Google ... purchased about 91 acres at Arcola Center ... up to 2.35 million square fee… | https://www.loudounnow.com/archives/supervisors-approve-45-more-acres-of-google-data-centers/article_228c43ae-2e0d-5ed6-8c7c-a801519ddd7d",2026-09-19T00:00:00Z
site-3b46b2cb88,lon,-77.525323,39.001745,-77.403335,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: centroid of the fenced OpenStreetMap industrial polygon named ""Google Data Center"" (operator=Google, telecom=data_center, OSM way 714622339…. between Rt. 50 and Evergreen Mills Road along Loudoun County Parkway ... Google ... purchased about 91 acres at Arcola Center ... up to 2.35 million square fee… | https://www.loudounnow.com/archives/supervisors-approve-45-more-acres-of-google-data-centers/article_228c43ae-2e0d-5ed6-8c7c-a801519ddd7d",2026-09-19T00:00:00Z
site-3b46b2cb88,geo_precision,exact,39.001745,-77.403335,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-3b46b2cb88,city,Arcola,39.001745,-77.403335,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www.loudounnow.com/archives/supervisors-approve-45-more-acres-of-google-data-centers/article_228c43ae-2e0d-5ed6-8c7c-a801519ddd7d.html",2026-09-19T00:00:00Z
site-0107c2bef8,lat,38.776123,38.731164,-77.548024,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Centroid of the first (operational 2023) Google data-center building, a 26,866 m2 / ~289,000 sq ft footprint (OSM way 1252196815, building=…. Google's data center complex is located at 13001 Rollins Ford Road, next to Gainesville High School and across the street from Jiffy Lube Live. ... The 250-acr… | https://www.princewilliamtimes.com/news/data-centers-near-gainesville-high-part-of-googles-9b-spend-in-virginia/article_27dd9b36-0cbd-4c8",2026-09-19T00:00:00Z
site-0107c2bef8,lon,-77.582523,38.731164,-77.548024,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Centroid of the first (operational 2023) Google data-center building, a 26,866 m2 / ~289,000 sq ft footprint (OSM way 1252196815, building=…. Google's data center complex is located at 13001 Rollins Ford Road, next to Gainesville High School and across the street from Jiffy Lube Live. ... The 250-acr… | https://www.princewilliamtimes.com/news/data-centers-near-gainesville-high-part-of-googles-9b-spend-in-virginia/article_27dd9b36-0cbd-4c8",2026-09-19T00:00:00Z
site-0107c2bef8,geo_precision,exact,38.731164,-77.548024,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-0107c2bef8,address,"13001 Rollins Ford Road, Bristow, VA 20136",38.731164,-77.548024,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www.princewilliamtimes.com/news/data-centers-near-gainesville-high-part-of-googles-9b-spend-in-virginia/article_27dd9b36-0cbd-4c86-9264-051ee5876e1d.html",2026-09-19T00:00:00Z
site-0107c2bef8,city,Bristow,38.731164,-77.548024,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www.princewilliamtimes.com/news/data-centers-near-gainesville-high-part-of-googles-9b-spend-in-virginia/article_27dd9b36-0cbd-4c86-9264-051ee5876e1d.html",2026-09-19T00:00:00Z
site-nogeo-d8f4a8db,lat,39.180104,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: area-weighted centroid of the ~324-acre OSM landuse=construction (industrial) polygon (way 1363159086) whose south-west corner is the NE Pa…. Approving the plat of Parvin & Arlington a subdivision in Clay County, Missouri, on approximately 315 acres generally located at northeast corner of Northeast … | https://kansascity.legistar.com/gateway.aspx?m=l&id=47637",2026-09-19T00:00:00Z
site-nogeo-d8f4a8db,lon,-94.463372,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: area-weighted centroid of the ~324-acre OSM landuse=construction (industrial) polygon (way 1363159086) whose south-west corner is the NE Pa…. Approving the plat of Parvin & Arlington a subdivision in Clay County, Missouri, on approximately 315 acres generally located at northeast corner of Northeast … | https://kansascity.legistar.com/gateway.aspx?m=l&id=47637",2026-09-19T00:00:00Z
site-nogeo-d8f4a8db,geo_precision,exact,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-nogeo-d8f4a8db,city,Kansas City,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://kansascity.legistar.com/gateway.aspx?m=l&id=47637",2026-09-19T00:00:00Z
site-nogeo-ec39c5bd,lat,33.353600,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: inside the 187-acre parcel at the northwest corner of Elliot Rd and Sossaman Rd, roughly 350 m north-west of the intersection (former alfal…. approximately 187 acres of property generally located at the northwest corner of Elliot and Sossaman Roads (City of Mesa file 19-0809, resolution authorising a… | https://mesa.legistar.com/LegislationDetail.aspx?ID=3998203&GUID=FC6B9CE4-208A-4AC1-AB2A-40255C1E9F74",2026-09-19T00:00:00Z
site-nogeo-ec39c5bd,lon,-111.674400,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: inside the 187-acre parcel at the northwest corner of Elliot Rd and Sossaman Rd, roughly 350 m north-west of the intersection (former alfal…. approximately 187 acres of property generally located at the northwest corner of Elliot and Sossaman Roads (City of Mesa file 19-0809, resolution authorising a… | https://mesa.legistar.com/LegislationDetail.aspx?ID=3998203&GUID=FC6B9CE4-208A-4AC1-AB2A-40255C1E9F74",2026-09-19T00:00:00Z
site-nogeo-ec39c5bd,geo_precision,exact,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-nogeo-ec39c5bd,address,"NW corner of E Elliot Rd & S Sossaman Rd, Mesa, AZ 85212",,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://mesa.legistar.com/LegislationDetail.aspx?ID=3998203&GUID=FC6B9CE4-208A-4AC1-AB2A-40255C1E9F74",2026-09-19T00:00:00Z
site-nogeo-ec39c5bd,city,Mesa,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://mesa.legistar.com/LegislationDetail.aspx?ID=3998203&GUID=FC6B9CE4-208A-4AC1-AB2A-40255C1E9F74",2026-09-19T00:00:00Z
site-nogeo-93aa46f3,lat,41.136164,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Area-weighted centroid of Sarpy County tax parcel 011604968 (261.18 ac, owner FIREBALL GROUP LLC, situs 15235 Gold Coast Rd), i.e. inside t…. Location: 14865 Gold Coast Road, Papillion, Nebraska 68138 ... the Department is proposing to issue a Class I operating permit to Fireball Group LLC (FID# 1065… | https://dwee.nebraska.gov/news-events/public-notices/fireball-group-llc-0",2026-09-19T00:00:00Z
site-nogeo-93aa46f3,lon,-96.147773,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Area-weighted centroid of Sarpy County tax parcel 011604968 (261.18 ac, owner FIREBALL GROUP LLC, situs 15235 Gold Coast Rd), i.e. inside t…. Location: 14865 Gold Coast Road, Papillion, Nebraska 68138 ... the Department is proposing to issue a Class I operating permit to Fireball Group LLC (FID# 1065… | https://dwee.nebraska.gov/news-events/public-notices/fireball-group-llc-0",2026-09-19T00:00:00Z
site-nogeo-93aa46f3,geo_precision,exact,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-nogeo-93aa46f3,city,Papillion,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://dwee.nebraska.gov/news-events/public-notices/fireball-group-llc-0",2026-09-19T00:00:00Z
site-nogeo-85ba6134,lat,39.496300,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: the building OpenStreetMap maps as ""Google Data Center"" (addr 7600 USA Parkway), inside Storey County parcel 005-012-63 (Silver Slate LLC, …. NDEP Public Document Search, custom query 'NDEP - APC AIR PERMITS', Company Name 'Silver Slate*': Notice of Proposed Action, Class I Air Quality Operating Perm… | https://ndep-onbase.nv.gov/",2026-09-19T00:00:00Z
site-nogeo-85ba6134,lon,-119.433700,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: the building OpenStreetMap maps as ""Google Data Center"" (addr 7600 USA Parkway), inside Storey County parcel 005-012-63 (Silver Slate LLC, …. NDEP Public Document Search, custom query 'NDEP - APC AIR PERMITS', Company Name 'Silver Slate*': Notice of Proposed Action, Class I Air Quality Operating Perm… | https://ndep-onbase.nv.gov/",2026-09-19T00:00:00Z
site-nogeo-85ba6134,geo_precision,exact,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-nogeo-85ba6134,city,McCarran,,,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://ndep-onbase.nv.gov/",2026-09-19T00:00:00Z
site-45982e1dde,lat,33.642142,33.741656,-81.842339,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: area-weighted centroid of the OpenStreetMap construction polygon tagged ""Meta Aiken Data Center"" (way 1312295357, ~67 ha / ~166 acres, land…. Aiken County, South Carolina, will be home to our newest Meta owned and operated data center — our 22nd data center in the U.S. and 26th in the world. This 715… | https://datacenters.atmeta.com/2024/08/hello-south-carolina/",2026-09-19T00:00:00Z
site-45982e1dde,lon,-81.844035,33.741656,-81.842339,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: area-weighted centroid of the OpenStreetMap construction polygon tagged ""Meta Aiken Data Center"" (way 1312295357, ~67 ha / ~166 acres, land…. Aiken County, South Carolina, will be home to our newest Meta owned and operated data center — our 22nd data center in the U.S. and 26th in the world. This 715… | https://datacenters.atmeta.com/2024/08/hello-south-carolina/",2026-09-19T00:00:00Z
site-45982e1dde,geo_precision,exact,33.741656,-81.842339,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-45982e1dde,city,Graniteville,33.741656,-81.842339,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://datacenters.atmeta.com/2024/08/hello-south-carolina/",2026-09-19T00:00:00Z
site-aac5283810,lat,40.268839,40.309349,-112.011983,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Centroid of Utah County tax parcel 66:657:0001 (Lot 1, Steeplechase Eagle Mountain Amd, 471.48 ac, owner Stadion LLC = Meta), in the middle…. Serial Number: 66:657:0001 ... Property Address: 1499 N COMMUNITY CIR - EAGLE MOUNTAIN ... Mailing Address: %TAX DEPARTMENT 1 HACKER WAY MENLO PARK, CA 94025-1… | https://www.utahcounty.gov/LandRecords/property.asp?av_serial=666570001001",2026-09-19T00:00:00Z
site-aac5283810,lon,-112.017738,40.309349,-112.011983,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Centroid of Utah County tax parcel 66:657:0001 (Lot 1, Steeplechase Eagle Mountain Amd, 471.48 ac, owner Stadion LLC = Meta), in the middle…. Serial Number: 66:657:0001 ... Property Address: 1499 N COMMUNITY CIR - EAGLE MOUNTAIN ... Mailing Address: %TAX DEPARTMENT 1 HACKER WAY MENLO PARK, CA 94025-1… | https://www.utahcounty.gov/LandRecords/property.asp?av_serial=666570001001",2026-09-19T00:00:00Z
site-aac5283810,geo_precision,exact,40.309349,-112.011983,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). researched placement: the point is inside the campus",2026-09-19T00:00:00Z
site-aac5283810,address,"1499 N Community Cir, Eagle Mountain, UT 84005",40.309349,-112.011983,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www.utahcounty.gov/LandRecords/property.asp?av_serial=666570001001",2026-09-19T00:00:00Z
site-aac5283810,city,Eagle Mountain,40.309349,-112.011983,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18: https://www.utahcounty.gov/LandRecords/property.asp?av_serial=666570001001",2026-09-19T00:00:00Z
site-e322c461ed,lat,36.408400,36.388303,-86.44759,"vouched 2026-09-19 from data/review/campus_places.md (Tier A: exact, high confidence, skeptic-upheld). research-identified 2026-09-18 (high), skeptic-upheld: Centre of the Meta-operated industrial parcel mapped in OpenStreetMap (way 1213758201, landuse=industrial, operator=Meta, telecom=data_cent…. WOOLHAWK LLC, ONE META LOOP, GALLATIN, TN 37066, Sumner County; Statute CAA, ICIS-Air source TN00004716500526, Universe '80% Synthetic Minor Emissions', NAICS … | https://echo.epa.gov/detailed-facility-report?fid=110071435102",2026-09-19T00:00:00Z
